chr	pos	strand	M	Cov
1	29232	+	6	7
1	29233	-	11	11
1	29255	+	3	5
1	29256	-	6	7
1	29382	+	3	5
1	29387	+	3	5
1	29388	-	1	1
1	29392	+	2	5
1	29397	+	5	5
1	29398	-	1	1
1	29427	+	2	3
1	29434	+	3	3
1	29435	-	1	1
1	29437	+	2	4
1	29438	-	1	1
1	29463	+	5	6
1	29464	-	1	1
1	29470	+	8	8
1	29471	-	1	1
1	29494	+	6	7
1	29495	-	1	1
1	29506	+	5	6
1	29507	-	1	1
1	29562	+	3	4
1	29563	-	1	1
1	29567	+	3	3
1	29568	-	1	1
1	29626	+	6	7
1	29627	-	3	3
1	29629	+	7	7
1	29630	-	4	4
1	29704	+	3	5
1	29705	-	4	4
1	29756	-	2	4
1	29887	+	2	2
1	29889	+	2	2
1	29951	+	3	6
1	29952	-	3	6
1	29966	+	6	6
1	29967	-	6	6
1	29976	+	5	6
1	29977	-	6	6
1	29986	+	7	7
1	29987	-	6	6
1	29999	+	8	8
1	30000	-	5	5
1	30001	+	8	8
1	30002	-	4	4
1	30006	+	8	8
1	30007	-	4	4
1	30035	+	6	6
1	30036	-	2	3
1	30040	+	5	6
1	30049	+	2	5
1	30055	+	6	7
1	30056	-	4	4
1	30175	+	4	6
1	30176	-	3	3
1	30183	+	5	6
1	30184	-	3	3
1	30189	+	5	6
1	30190	-	3	3
1	30464	+	7	7
1	30465	-	3	4
1	30469	+	5	7
1	30470	-	2	5
1	30484	+	5	5
1	30485	-	5	6
1	30542	+	7	8
1	30543	-	7	7
1	30561	+	8	8
1	30562	-	6	6
1	30564	+	8	8
1	30565	-	6	6
1	30584	+	10	10
1	30585	-	4	4
1	30593	+	9	9
1	30594	-	3	3
1	30623	+	7	8
1	30630	+	5	8
1	30631	-	3	3
1	30690	+	5	7
1	30691	-	2	2
1	30698	+	8	9
1	30699	-	2	2
1	30714	+	9	9
1	30715	-	1	1
1	30752	+	3	7
1	30758	+	2	8
1	30878	+	5	9
1	31698	+	12	13
1	31699	-	1	1
1	31706	+	9	14
1	31709	+	11	14
1	31710	-	1	1
1	31969	+	6	7
1	31970	-	4	4
1	31983	+	2	5
1	31984	-	2	4
1	32136	+	7	11
1	35020	+	2	3
1	35021	-	3	3
1	35028	-	3	4
1	35042	+	4	5
1	35043	-	2	3
1	35050	+	5	5
1	35051	-	2	2
1	35423	+	5	5
1	35424	-	8	9
1	35425	+	4	5
1	35426	-	7	8
1	35883	+	4	5
1	35884	-	4	4
1	35892	+	3	6
1	35893	-	4	4
1	35900	+	4	6
1	35901	-	3	3
1	36091	-	2	2
1	36099	+	1	1
1	36100	-	2	2
1	42545	+	3	10
1	42546	-	2	11
1	44726	+	5	5
1	44727	-	9	11
1	47946	+	1	1
1	55841	+	6	11
1	55842	-	6	7
1	55919	+	5	5
1	55920	-	5	10
1	55921	+	5	5
1	55922	-	8	9
1	55937	+	6	6
1	55938	-	7	9
1	55997	+	2	3
1	55998	-	6	10
1	56015	+	2	2
1	56016	-	10	10
1	56024	+	1	1
1	56025	-	10	11
1	56042	+	2	2
1	56043	-	9	10
1	56075	+	3	3
1	56076	-	8	12
1	56093	+	3	3
1	56094	-	6	8
1	56120	+	4	4
1	56121	-	10	11
1	56147	+	5	5
1	56148	-	5	6
1	56156	+	4	5
1	56157	-	3	6
1	56201	+	4	4
1	56202	-	11	11
1	56211	+	3	4
1	56212	-	10	11
1	56240	+	7	7
1	56241	-	9	12
1	56258	+	4	5
1	56259	-	15	15
1	56267	+	6	6
1	56268	-	10	12
1	56404	+	12	12
1	56405	-	10	10
1	56429	+	11	12
1	56430	-	11	11
1	56439	+	8	12
1	56440	-	11	11
1	56458	+	8	8
1	56459	-	11	11
1	56519	+	2	3
1	56520	-	3	6
1	56541	+	1	1
1	56542	-	6	8
1	58011	-	1	1
1	70684	-	3	5
1	70692	-	4	6
1	70720	+	5	6
1	70721	-	5	5
1	70788	+	2	4
1	70789	-	3	5
1	70835	-	4	12
1	70866	-	8	11
1	70877	-	3	11
1	71862	-	2	3
1	71872	+	4	5
1	71873	-	2	2
1	71879	+	3	5
1	71897	+	6	7
1	76838	+	6	9
1	76839	-	3	6
1	76856	+	9	10
1	76857	-	3	5
1	76943	+	5	8
1	76944	-	2	5
1	77000	+	2	3
1	77001	-	4	5
1	77036	+	3	6
1	77037	-	2	2
1	77038	+	6	6
1	77039	-	2	2
1	77059	+	3	7
1	77220	+	5	5
1	77221	-	1	1
1	77222	+	5	5
1	77223	-	1	1
1	77229	+	5	6
1	77230	-	1	1
1	77241	+	7	8
1	77352	+	3	7
1	77353	-	3	3
1	77368	+	4	6
1	77369	-	4	4
1	77371	+	6	6
1	77372	-	4	4
1	77378	+	5	5
1	77379	-	4	5
1	77391	+	4	5
1	77392	-	4	5
1	92671	+	2	2
1	92672	-	5	6
1	92865	+	4	4
1	92866	-	3	3
1	92875	+	3	4
1	92876	-	3	3
1	92889	+	4	4
1	92890	-	3	5
1	93220	+	5	5
1	93221	-	5	6
1	93325	+	2	3
1	93326	-	2	2
1	93531	+	5	5
1	93532	-	2	2
1	93535	+	5	5
1	93536	-	2	2
1	93798	+	13	14
1	93807	+	11	13
1	93808	-	1	1
1	93831	+	4	10
1	93834	+	9	10
1	93981	+	4	4
1	93982	-	2	2
1	93991	+	3	4
1	93992	-	1	1
1	94025	+	2	2
1	94026	-	1	1
1	94151	+	3	5
1	94181	+	5	5
1	94415	+	3	3
1	94458	-	1	1
1	94609	+	4	6
1	94610	-	1	1
1	94612	+	3	6
1	94613	-	1	1
1	94621	+	5	6
1	94622	-	3	4
1	94633	+	7	8
1	94634	-	4	4
1	94711	+	3	6
1	94778	+	2	3
1	94800	+	2	3
1	94801	-	2	4
1	94991	+	2	4
1	95014	+	4	6
1	95015	-	3	4
1	95019	+	3	6
1	95020	-	2	3
1	95256	+	2	3
1	98031	+	3	5
1	98032	-	5	10
1	98039	-	4	10
1	98231	+	3	6
1	98232	-	5	9
1	98568	-	3	3
1	98574	-	3	3
1	101046	+	3	5
1	101049	+	2	5
1	101050	-	1	1
1	101184	+	5	6
1	101193	+	4	5
1	110543	+	2	5
1	110702	+	4	6
1	110703	-	3	3
1	110750	+	5	5
1	110751	-	4	5
1	110851	+	5	6
1	110853	+	7	7
1	110854	-	2	2
1	110871	+	6	8
1	110879	+	7	7
1	110943	+	4	6
1	110944	-	2	2
1	110955	+	4	5
1	110956	-	2	2
1	110987	+	3	5
1	110988	-	2	2
1	111003	+	5	5
1	111004	-	1	1
1	111005	+	4	5
1	111006	-	1	1
1	111021	+	4	4
1	111022	-	1	1
1	111030	+	2	3
1	111031	-	1	1
1	111032	+	4	4
1	111173	+	5	9
1	121756	+	1	1
1	121757	-	8	9
1	121770	+	1	1
1	121771	-	8	11
1	121780	+	1	1
1	121781	-	12	12
1	121790	+	2	2
1	121791	-	14	14
1	121826	+	2	3
1	121827	-	10	11
1	121829	+	3	3
1	121830	-	10	11
1	121888	-	2	7
1	121934	+	1	1
1	121935	-	5	5
1	121947	+	1	1
1	121948	-	3	3
1	121964	+	2	3
1	121965	-	1	1
1	122139	+	3	4
1	122140	-	1	1
1	122168	+	2	4
1	122169	-	2	2
1	122196	+	4	4
1	122197	-	2	2
1	122199	+	3	3
1	122200	-	2	2
1	122305	+	1	1
1	122315	+	1	1
1	122403	+	2	3
1	122404	-	2	3
1	122712	+	3	6
1	122713	-	14	19
1	122814	+	2	3
1	122815	-	7	8
1	122934	+	2	2
1	122935	-	3	4
1	122940	+	2	2
1	122941	-	5	6
1	122943	+	2	2
1	122944	-	5	6
1	122953	+	1	1
1	122954	-	5	5
1	122958	+	1	1
1	122959	-	5	5
1	123077	+	2	2
1	123078	-	1	1
1	123113	+	1	1
1	123114	-	3	3
1	123158	+	1	1
1	123159	-	3	3
1	123170	-	4	4
1	123173	-	3	4
1	123188	-	5	5
1	123211	-	3	3
1	123223	-	4	4
1	123263	+	2	3
1	123264	-	4	6
1	123273	-	6	6
1	123276	-	6	6
1	123447	+	2	2
1	123448	-	8	9
1	123610	+	5	6
1	123611	-	8	9
1	123628	+	3	5
1	123629	-	6	7
1	123652	+	5	5
1	123653	-	9	9
1	123661	+	7	7
1	123662	-	7	7
1	123811	-	4	5
1	123812	+	1	1
1	123813	-	3	4
1	123836	-	4	4
1	123838	-	4	4
1	123998	+	4	7
1	123999	-	2	3
1	124025	+	5	6
1	124026	-	3	3
1	124191	+	4	4
1	124192	-	1	1
1	124198	+	5	5
1	124199	-	1	1
1	124222	+	3	3
1	124223	-	1	1
1	124353	+	4	4
1	124354	-	6	7
1	124378	+	5	5
1	124379	-	4	5
1	124382	+	3	5
1	124383	-	5	5
1	124463	+	7	7
1	124464	-	4	4
1	124465	+	7	7
1	124466	-	3	4
1	124766	+	7	8
1	124767	-	4	5
1	124790	+	8	8
1	124791	-	2	4
1	124802	+	8	9
1	124803	-	2	3
1	125304	+	7	7
1	125305	-	1	1
1	125344	+	8	9
1	125345	-	4	5
1	125404	+	8	8
1	125405	-	7	9
1	125431	+	6	6
1	125432	-	7	7
1	125619	+	2	2
1	125620	-	3	3
1	125718	+	3	3
1	125719	-	3	3
1	125757	+	3	4
1	125758	-	2	2
1	125763	+	3	3
1	125764	-	1	1
1	125799	+	5	6
1	125806	+	6	6
1	125807	-	2	2
1	125941	+	5	7
1	125942	-	2	5
1	125979	+	6	6
1	125980	-	7	7
1	126109	+	1	1
1	126110	-	6	6
1	126220	-	2	2
1	126224	+	2	3
1	126225	-	3	3
1	126234	+	3	3
1	126235	-	3	3
1	126249	+	3	3
1	126250	-	3	3
1	126252	+	3	3
1	126253	-	2	3
1	126353	+	1	1
1	126354	-	3	3
1	126505	+	5	7
1	126506	-	4	4
1	126527	+	4	4
1	126528	-	4	4
1	126980	+	4	4
1	126981	-	3	9
1	127026	+	2	2
1	127027	-	9	10
1	127075	+	2	2
1	127076	-	4	4
1	127101	+	3	3
1	127102	-	4	4
1	127116	+	1	1
1	127117	-	5	5
1	127183	+	2	2
1	127184	-	1	1
1	127185	+	2	2
1	127186	-	1	1
1	127269	+	4	4
1	127270	-	1	1
1	127278	+	4	4
1	127279	-	1	1
1	127284	+	5	5
1	127285	-	1	1
1	127372	+	2	4
1	127378	+	2	5
1	127393	+	4	4
1	127396	+	4	4
1	127405	+	5	5
1	132539	-	2	4
1	132543	+	2	3
1	132545	+	2	3
1	132546	-	3	4
1	132550	+	2	3
1	132559	+	1	1
1	133170	-	3	3
1	133176	+	2	3
1	133177	-	2	3
1	134139	+	2	5
1	134687	+	6	7
1	134688	-	4	4
1	134689	+	4	5
1	134690	-	4	4
1	134700	+	4	5
1	134701	-	3	4
1	134751	+	6	6
1	134752	-	4	6
1	134758	+	4	6
1	134759	-	4	6
1	134762	+	3	6
1	134763	-	4	6
1	134774	-	2	5
1	134817	+	3	4
1	134818	-	3	3
1	134824	-	2	2
1	134857	+	2	4
1	136852	+	3	4
1	136853	-	7	8
1	137007	+	3	10
1	137008	-	4	11
1	137015	+	9	11
1	137016	-	10	12
1	137022	+	9	11
1	137023	-	11	12
1	137064	+	10	10
1	137065	-	6	9
1	137114	+	5	5
1	137115	-	3	3
1	137136	+	2	3
1	137137	-	3	3
1	137148	+	3	3
1	137149	-	3	4
1	137178	+	6	6
1	137179	-	3	4
1	137214	+	5	6
1	137215	-	3	3
1	137229	+	8	9
1	137230	-	2	4
1	137233	+	9	10
1	137234	-	4	4
1	137242	+	7	11
1	137268	+	3	11
1	137375	+	7	8
1	137376	-	2	2
1	137379	+	8	9
1	137380	-	2	2
1	137400	+	7	8
1	137401	-	3	3
1	137435	+	7	8
1	137436	-	2	2
1	137445	+	7	9
1	137446	-	2	2
1	137484	+	9	9
1	137646	+	9	11
1	137649	+	6	11
1	137655	+	8	10
1	148683	+	3	5
1	148684	-	3	6
1	154108	+	4	8
1	154110	+	2	8
1	154387	-	2	9
1	160245	+	2	4
1	160246	-	4	6
1	160259	+	3	4
1	160260	-	3	6
1	160269	+	2	4
1	160270	-	4	6
1	160279	+	2	5
1	160280	-	2	7
1	160428	+	4	6
1	160607	+	4	5
1	160608	-	4	4
1	160707	-	7	7
1	160732	+	2	3
1	160733	-	5	6
1	160793	+	1	1
1	160794	-	6	7
1	160869	+	5	7
1	160870	-	7	7
1	160902	+	3	4
1	160903	-	3	3
1	160910	+	2	3
1	160911	-	2	2
1	160999	-	3	3
1	161001	-	2	2
1	161018	-	2	3
1	161031	-	4	4
1	161042	-	7	7
1	161043	+	1	1
1	161044	-	6	7
1	161075	+	2	3
1	161076	-	7	7
1	161094	+	3	3
1	161095	-	7	7
1	161209	+	2	2
1	161210	-	3	3
1	161214	+	2	2
1	161215	-	3	3
1	161385	+	1	1
1	161386	-	3	3
1	161390	+	2	2
1	161391	-	4	4
1	161410	+	1	1
1	161411	-	4	5
1	161414	-	3	5
1	161452	+	1	1
1	161543	+	4	6
1	161544	-	3	3
1	161556	+	5	6
1	161557	-	2	2
1	161590	-	1	1
1	161595	+	1	1
1	161596	-	1	1
1	161682	+	3	3
1	161683	-	1	1
1	161790	+	6	7
1	161791	-	2	2
1	161792	+	5	7
1	164722	+	1	1
1	164723	-	1	1
1	164733	+	1	1
1	164734	-	1	1
1	165076	-	3	4
1	165091	+	2	2
1	165092	-	4	4
1	165139	+	1	1
1	165140	-	3	3
1	165141	+	1	1
1	165142	-	3	3
1	165145	+	1	1
1	165146	-	2	3
1	165358	+	8	8
1	165359	-	5	5
1	165369	+	6	6
1	165370	-	5	5
1	165522	-	6	6
1	165535	+	2	2
1	165536	-	6	6
1	165540	+	2	2
1	165541	-	5	6
1	165582	-	3	4
1	165604	-	5	6
1	165609	-	6	7
1	165625	-	5	8
1	165771	+	2	4
1	165774	+	2	3
1	165781	+	2	3
1	165782	-	2	8
1	165977	+	2	3
1	165978	-	3	8
1	165989	+	2	2
1	165990	-	8	8
1	165994	+	2	2
1	165995	-	6	7
1	166012	-	4	6
1	166020	+	2	2
1	166021	-	4	5
1	166032	+	3	3
1	166033	-	4	4
1	177659	+	3	6
1	188561	+	5	6
1	188562	-	5	6
1	188728	+	7	8
1	188729	-	3	3
1	188851	+	5	6
1	188852	-	4	4
1	188869	+	5	5
1	188870	-	2	2
1	188888	+	5	5
1	188889	-	1	1
1	188899	+	6	6
1	189192	+	3	3
1	189193	-	3	3
1	189204	+	3	3
1	189205	-	2	2
1	189214	+	2	2
1	189215	-	2	2
1	189231	+	1	1
1	189232	-	2	3
1	189238	+	1	1
1	189239	-	2	2
1	189253	+	1	1
1	189254	-	2	2
1	192893	+	1	1
1	193381	+	5	8
1	193382	-	3	7
1	193393	+	5	6
1	193394	-	5	8
1	193432	+	6	7
1	193433	-	6	8
1	193494	+	6	7
1	193495	-	7	7
1	193508	+	8	8
1	193509	-	8	9
1	193515	+	8	8
1	193516	-	7	7
1	193524	+	10	10
1	193525	-	6	6
1	193526	+	8	10
1	193527	-	5	6
1	193587	+	8	14
1	193588	-	7	8
1	193607	+	6	13
1	193608	-	7	7
1	193639	+	8	9
1	193640	-	9	10
1	193656	+	4	6
1	193657	-	9	10
1	193665	+	4	6
1	193666	-	9	10
1	193693	+	7	11
1	193694	-	12	13
1	193852	+	2	9
1	193853	-	3	9
1	197201	+	5	5
1	197202	-	3	3
1	197229	+	2	3
1	197236	+	3	3
1	197237	-	2	2
1	197249	+	3	3
1	197250	-	3	3
1	197263	+	4	5
1	197264	-	2	3
1	197269	+	5	5
1	197270	-	3	3
1	197288	+	5	9
1	197289	-	2	2
1	197305	+	6	8
1	197306	-	2	2
1	197320	+	8	9
1	197321	-	1	1
1	197350	+	9	10
1	197362	+	8	9
1	197363	-	2	2
1	197373	+	4	6
1	197374	-	2	2
1	197390	+	6	6
1	197391	-	2	3
1	197792	+	2	7
1	197814	-	2	4
1	200955	+	3	3
1	200956	-	3	3
1	201009	+	3	3
1	201010	-	2	2
1	201414	+	5	6
1	201415	-	1	1
1	201435	+	6	7
1	206703	-	2	9
1	213508	+	2	13
1	213560	+	12	14
1	213561	-	5	8
1	213577	+	8	11
1	213578	-	6	7
1	213598	+	9	12
1	213599	-	6	9
1	213606	+	8	10
1	213607	-	8	9
1	213611	+	8	10
1	213612	-	9	10
1	213614	+	8	9
1	213615	-	6	10
1	213640	+	9	11
1	213641	-	5	8
1	213680	+	4	10
1	213681	-	7	12
1	213730	+	6	15
1	216976	+	2	9
1	220649	-	1	1
1	233602	+	2	3
1	233603	-	2	2
1	233614	-	1	1
1	233627	-	2	4
1	233633	+	3	3
1	233634	-	3	4
1	233951	+	6	8
1	233952	-	8	9
1	233982	+	8	8
1	233983	-	8	8
1	234018	+	9	9
1	234019	-	4	4
1	234026	+	9	9
1	234027	-	3	4
1	234136	+	10	10
1	234137	-	10	12
1	234144	+	9	9
1	234145	-	12	15
1	234221	+	2	2
1	234222	-	8	9
1	234256	+	1	1
1	234257	-	5	5
1	234333	+	6	6
1	234334	-	4	4
1	234361	+	9	9
1	234370	+	6	10
1	234371	-	3	4
1	234384	+	7	8
1	234385	-	4	4
1	234417	+	8	11
1	234418	-	3	4
1	234429	+	9	9
1	234430	-	3	3
1	234539	+	4	4
1	234540	-	1	1
1	234547	+	3	4
1	234548	-	1	1
1	234617	+	1	1
1	234618	-	4	4
1	234628	+	3	3
1	234629	-	4	4
1	234838	+	5	5
1	234839	-	3	3
1	234948	+	7	7
1	234950	+	6	7
1	235188	+	4	4
1	235189	-	4	4
1	235190	+	4	4
1	235191	-	5	5
1	235342	+	9	9
1	235343	-	3	3
1	235345	+	7	9
1	235346	-	2	3
1	235556	+	5	5
1	235557	-	4	7
1	235963	+	2	2
1	236051	+	9	10
1	236052	-	5	6
1	236122	-	3	4
1	236182	+	5	5
1	236183	-	3	4
1	236189	+	4	5
1	236190	-	3	3
1	236221	+	4	4
1	236222	-	3	3
1	236273	+	6	6
1	236274	-	3	3
1	236276	+	4	6
1	236277	-	2	3
1	236395	+	7	7
1	236396	-	1	1
1	236417	+	8	8
1	236418	-	1	1
1	236434	+	8	8
1	236435	-	3	3
1	236527	+	4	6
1	236528	-	2	2
1	238367	+	6	7
1	238368	-	8	9
1	238417	+	4	6
1	238418	-	10	12
1	238446	+	5	6
1	238447	-	10	10
1	238473	+	3	4
1	238474	-	9	11
1	238482	+	2	2
1	238483	-	11	11
1	238487	+	2	2
1	238488	-	8	10
1	238490	+	2	2
1	238491	-	9	9
1	238492	+	2	2
1	238493	-	9	9
1	238498	-	9	9
1	238509	+	2	2
1	238510	-	9	9
1	238512	+	2	2
1	238513	-	9	9
1	238515	+	2	2
1	238516	-	6	7
1	238518	+	2	2
1	238519	-	6	7
1	238675	+	4	4
1	238676	-	4	5
1	238705	+	3	3
1	238706	-	3	3
1	238727	+	2	2
1	238728	-	2	2
1	238741	+	1	1
1	238742	-	2	3
1	238777	-	2	2
1	238818	-	3	3
1	238822	+	2	2
1	238823	-	3	3
1	238830	+	3	3
1	238831	-	3	3
1	238838	+	4	4
1	238839	-	3	3
1	238925	+	2	3
1	238926	-	7	7
1	238995	-	9	10
1	239071	+	3	3
1	239072	-	6	7
1	239092	+	3	3
1	239093	-	4	5
1	239123	+	3	3
1	239124	-	4	4
1	239134	+	3	3
1	239135	-	6	6
1	239143	+	3	3
1	239144	-	6	7
1	239179	+	2	3
1	239180	-	5	8
1	239229	+	2	6
1	239230	-	9	11
1	239249	+	5	6
1	239250	-	5	8
1	239272	+	4	8
1	239273	-	5	8
1	239291	+	4	6
1	239292	-	5	9
1	239923	-	2	7
1	240982	-	7	16
1	240991	+	4	4
1	240992	-	12	13
1	241012	+	2	3
1	241110	-	11	11
1	241112	-	8	11
1	241115	-	8	10
1	241158	-	9	11
1	241191	-	7	8
1	241199	-	8	9
1	241309	+	2	3
1	241310	-	7	8
1	241361	+	1	1
1	241362	-	4	7
1	241378	-	3	5
1	241493	+	2	2
1	241494	-	4	6
1	241658	+	2	2
1	241659	-	6	6
1	241678	+	3	4
1	241679	-	5	5
1	241845	-	3	8
1	241848	+	1	1
1	241849	-	4	8
1	241857	+	1	1
1	241858	-	6	7
1	241859	+	1	1
1	241860	-	6	7
1	242453	-	2	2
1	242506	-	2	4
1	242624	+	2	3
1	242625	-	7	7
1	242630	+	2	4
1	242631	-	4	6
1	242974	+	6	6
1	242975	-	6	7
1	242979	+	3	5
1	242980	-	5	8
1	242993	+	4	6
1	242994	-	5	8
1	243006	+	6	7
1	243007	-	5	7
1	243013	+	3	5
1	243014	-	7	9
1	243454	+	1	1
1	243455	-	3	3
1	243459	+	1	1
1	243460	-	3	3
1	243477	+	1	1
1	243478	-	2	5
1	243579	+	1	1
1	243580	-	5	8
1	243648	+	3	3
1	243649	-	5	9
1	243661	+	3	3
1	243662	-	10	13
1	243663	+	2	3
1	243664	-	12	12
1	243706	-	8	13
1	243719	-	6	12
1	243773	+	4	6
1	243774	-	5	9
1	243842	+	3	5
1	243843	-	8	11
1	243965	+	3	5
1	243966	-	4	5
1	244846	+	3	5
1	244847	-	3	3
1	244852	+	3	4
1	247402	+	2	3
1	250933	+	5	5
1	250934	-	3	3
1	250940	+	4	5
1	250941	-	3	3
1	251039	+	3	3
1	251040	-	4	6
1	251167	-	3	4
1	251177	-	3	5
1	251422	+	3	4
1	251423	-	7	7
1	251424	+	4	4
1	251425	-	5	7
1	251750	+	3	7
1	255843	+	1	1
1	255844	-	4	9
1	255895	+	3	3
1	255896	-	6	12
1	255897	+	3	3
1	255898	-	7	12
1	255920	+	4	4
1	255921	-	7	14
1	255925	+	5	5
1	255926	-	6	13
1	255965	+	3	7
1	255966	-	2	10
1	256047	-	3	9
1	256180	+	7	7
1	256181	-	15	17
1	256213	+	8	9
1	256214	-	19	19
1	256580	+	11	12
1	256581	-	12	14
1	256617	+	12	15
1	256618	-	11	14
1	256695	+	2	12
1	256696	-	3	10
1	257867	+	3	3
1	257868	-	7	8
1	257885	+	6	6
1	257886	-	8	9
1	258057	+	5	5
1	258058	-	7	7
1	258104	+	3	3
1	258105	-	10	11
1	258225	+	2	2
1	258408	-	1	1
1	258435	-	2	2
1	258453	-	4	4
1	258477	-	4	5
1	258668	+	9	11
1	258669	-	2	4
1	264302	+	1	1
1	264303	-	8	10
1	264309	-	7	11
1	264332	+	3	3
1	264333	-	9	11
1	264677	+	2	2
1	264678	-	7	8
1	264686	+	2	2
1	264687	-	9	9
1	264708	+	3	3
1	264709	-	10	10
1	264803	+	7	8
