chr	pos	strand	M	Cov
1	25671	+	6	6
1	25672	-	6	7
1	25708	+	8	9
1	25709	-	6	6
1	25772	+	8	8
1	25773	-	2	2
1	25782	+	11	11
1	25830	+	8	8
1	25831	-	5	5
1	25843	+	7	7
1	25844	-	4	4
1	25861	+	7	7
1	25862	-	6	6
1	25864	+	7	7
1	25865	-	6	6
1	25946	+	7	7
1	25947	-	9	10
1	25960	+	8	9
1	25961	-	10	11
1	26087	+	6	6
1	26088	-	8	9
1	26099	+	7	7
1	26100	-	8	8
1	26350	+	4	4
1	26351	-	8	8
1	26360	+	7	7
1	26361	-	6	6
1	26365	+	8	8
1	26366	-	7	7
1	26379	+	11	11
1	26380	-	8	9
1	26402	+	9	10
1	26403	-	8	8
1	26408	+	10	10
1	26409	-	6	6
1	26557	+	9	9
1	26558	-	4	4
1	26562	+	10	10
1	26563	-	3	4
1	26600	+	6	6
1	26601	-	5	5
1	26649	+	4	4
1	26650	-	3	3
1	26728	+	3	3
1	26729	-	5	5
1	26730	+	3	3
1	26731	-	5	5
1	26786	+	3	3
1	26787	-	4	4
1	26920	+	1	1
1	26921	-	11	11
1	26959	+	4	4
1	26960	-	11	11
1	27148	+	7	7
1	27149	-	8	9
1	27162	+	9	9
1	27163	-	5	6
1	27184	+	8	9
1	27185	-	6	7
1	27484	+	8	8
1	27485	-	6	6
1	27499	+	8	9
1	27500	-	7	7
1	27501	+	6	8
1	27502	-	8	8
1	27624	+	8	8
1	27625	-	9	9
1	27650	+	10	10
1	27651	-	7	7
1	27843	+	17	17
1	27844	-	9	9
1	27977	+	8	8
1	27978	-	7	8
1	27989	+	10	10
1	27990	-	5	5
1	28015	+	8	9
1	28016	-	5	6
1	28020	+	10	10
1	28021	-	5	5
1	28032	+	7	7
1	28033	-	5	5
1	28158	+	17	17
1	28159	-	4	4
1	28299	+	14	15
1	28300	-	6	6
1	28308	+	15	15
1	28309	-	6	6
1	28315	+	14	15
1	28316	-	4	4
1	28323	+	11	11
1	28324	-	2	2
1	28630	+	10	10
1	28631	-	14	14
1	28763	+	5	7
1	28764	-	9	9
1	28848	+	3	3
1	28849	-	11	12
1	28859	+	3	4
1	28860	-	11	11
1	28923	+	7	7
1	28924	-	10	11
1	28947	+	8	8
1	28948	-	10	11
1	28958	+	8	8
1	28959	-	10	12
1	28964	+	6	7
1	28965	-	13	13
1	28978	+	6	6
1	28979	-	10	12
1	29179	+	11	11
1	29180	-	11	11
1	29184	+	11	11
1	29185	-	11	11
1	29206	+	10	10
1	29207	-	10	12
1	29255	+	13	13
1	29256	-	10	10
1	29382	+	13	13
1	29383	-	2	2
1	29387	+	14	14
1	29388	-	1	1
1	29392	+	13	14
1	29393	-	1	1
1	29397	+	15	15
1	29398	-	1	1
1	29427	+	17	17
1	29434	+	16	16
1	29435	-	3	3
1	29437	+	16	17
1	29438	-	3	3
1	29463	+	15	16
1	29464	-	3	3
1	29470	+	17	18
1	29471	-	3	3
1	29494	+	18	18
1	29495	-	4	5
1	29506	+	18	20
1	29507	-	6	6
1	29562	+	16	16
1	29563	-	6	6
1	29567	+	16	16
1	29568	-	6	6
1	29586	+	14	16
1	29587	-	4	4
1	29755	+	7	7
1	29756	-	4	5
1	29887	+	4	5
1	29888	-	5	5
1	29889	+	6	6
1	29890	-	5	5
1	29966	+	7	7
1	29967	-	8	8
1	29976	+	8	8
1	29977	-	10	10
1	29986	+	8	8
1	29987	-	9	11
1	29999	+	7	7
1	30000	-	9	9
1	30001	+	8	8
1	30002	-	9	9
1	30006	+	9	9
1	30007	-	11	11
1	30035	+	7	8
1	30036	-	12	12
1	30040	+	8	8
1	30041	-	14	14
1	30049	+	9	9
1	30050	-	14	15
1	30055	+	8	9
1	30056	-	15	15
1	30175	+	5	18
1	30176	-	4	15
1	30183	+	17	17
1	30184	-	14	14
1	30189	+	16	16
1	30190	-	14	15
1	30464	+	5	5
1	30465	-	10	11
1	30469	+	5	5
1	30470	-	9	9
1	30484	+	7	7
1	30485	-	7	7
1	30521	+	9	9
1	30522	-	8	8
1	30542	+	5	10
1	30543	-	6	8
1	30561	+	10	10
1	30562	-	5	5
1	30564	+	10	10
1	30565	-	4	4
1	30584	+	10	10
1	30585	-	5	5
1	30593	+	11	12
1	30594	-	5	5
1	30623	+	13	14
1	30624	-	5	5
1	30630	+	12	13
1	30631	-	5	5
1	30690	+	17	17
1	30691	-	3	3
1	30698	+	14	16
1	30699	-	3	3
1	30714	+	13	14
1	30715	-	4	4
1	30878	+	13	19
1	30879	-	2	2
1	31698	+	9	10
1	31699	-	5	5
1	31706	+	11	13
1	31707	-	6	6
1	31709	+	13	13
1	31710	-	5	5
1	31724	+	2	12
1	31983	+	12	13
1	31984	-	8	9
1	32136	+	10	11
1	32137	-	1	1
1	35020	+	6	6
1	35021	-	3	3
1	35027	+	7	7
1	35028	-	5	5
1	35042	+	5	6
1	35043	-	3	3
1	35050	+	6	7
1	35051	-	2	2
1	35423	+	4	4
1	35424	-	8	9
1	35425	+	4	5
1	35426	-	9	10
1	35842	+	5	5
1	35843	-	8	10
1	35859	+	4	4
1	35860	-	6	9
1	35883	+	2	6
1	35892	+	7	8
1	35893	-	5	6
1	35900	+	9	9
1	35901	-	5	6
1	36090	+	8	8
1	36091	-	8	9
1	36099	+	6	6
1	36100	-	9	9
1	42234	+	6	11
1	42235	-	4	6
1	42545	+	21	25
1	42546	-	11	13
1	42689	+	13	15
1	42690	-	14	15
1	43023	-	2	7
1	43052	+	3	16
1	43053	-	2	7
1	43096	+	4	17
1	43097	-	4	7
1	43149	+	2	15
1	43150	-	4	9
1	43163	+	2	17
1	43164	-	4	7
1	44726	+	7	9
1	44727	-	11	12
1	46455	+	2	16
1	47248	-	2	10
1	47946	+	3	5
1	47947	-	11	12
1	47962	+	5	5
1	47963	-	8	10
1	54300	+	10	10
1	54306	+	11	12
1	54321	+	11	14
1	55841	+	4	6
1	55842	-	10	13
1	55919	+	5	5
1	55920	-	15	16
1	55921	+	6	6
1	55922	-	15	15
1	55937	+	5	6
1	55938	-	9	12
1	55997	+	7	8
1	55998	-	7	12
1	56015	+	7	7
1	56016	-	11	11
1	56024	+	5	5
1	56025	-	10	11
1	56042	+	6	7
1	56043	-	14	15
1	56075	+	7	8
1	56076	-	14	16
1	56093	+	8	10
1	56094	-	13	13
1	56120	+	14	14
1	56121	-	11	12
1	56147	+	13	14
1	56148	-	11	11
1	56156	+	11	13
1	56157	-	10	10
1	56201	+	9	11
1	56202	-	12	13
1	56211	+	8	10
1	56212	-	12	14
1	56240	+	9	10
1	56241	-	14	16
1	56258	+	11	11
1	56259	-	16	17
1	56267	+	8	9
1	56268	-	18	19
1	56404	+	12	12
1	56405	-	12	13
1	56429	+	14	14
1	56430	-	12	12
1	56439	+	13	13
1	56440	-	10	10
1	56458	+	11	11
1	56459	-	6	7
1	56519	+	8	9
1	56520	-	5	6
1	56541	+	7	8
1	56542	-	7	9
1	56674	-	2	10
1	56706	-	3	12
1	58264	-	2	3
1	58270	+	2	3
1	58271	-	3	3
1	62930	+	3	8
1	62931	-	2	10
1	65399	+	6	7
1	65400	-	9	9
1	70576	-	2	12
1	70673	+	7	7
1	70674	-	6	7
1	70683	+	7	7
1	70684	-	6	7
1	70691	+	9	9
1	70692	-	7	7
1	70720	+	10	10
1	70721	-	7	9
1	70788	+	4	8
1	70789	-	4	8
1	70834	+	3	4
1	70835	-	8	10
1	70865	+	4	5
1	70866	-	9	11
1	70876	+	5	6
1	70877	-	10	10
1	76838	+	18	20
1	76839	-	10	10
1	76856	+	12	15
1	76857	-	11	11
1	76943	+	9	9
1	76944	-	9	9
1	77000	+	6	7
1	77001	-	9	9
1	77036	+	8	8
1	77037	-	4	4
1	77038	+	8	8
1	77039	-	5	5
1	77059	+	11	11
1	77060	-	5	6
1	77220	+	15	15
1	77221	-	4	4
1	77222	+	13	13
1	77223	-	4	4
1	77229	+	14	14
1	77230	-	4	4
1	77241	+	11	11
1	77242	-	5	5
1	77352	+	3	3
1	77353	-	6	6
1	77368	+	2	2
1	77369	-	4	4
1	77371	+	2	2
1	77372	-	3	3
1	77378	+	3	3
1	77379	-	3	3
1	77391	+	4	4
1	77392	-	4	4
1	83245	-	3	7
1	83249	-	3	7
1	90939	+	3	12
1	92671	+	8	8
1	92672	-	9	9
1	92865	+	8	9
1	92866	-	8	8
1	92875	+	8	9
1	92876	-	8	8
1	92889	+	9	10
1	92890	-	5	6
1	93220	+	5	6
1	93221	-	11	14
1	93325	+	3	3
1	93326	-	7	7
1	93531	+	12	12
1	93532	-	8	8
1	93535	+	12	12
1	93536	-	8	8
1	93798	+	11	12
1	93799	-	3	3
1	93807	+	12	13
1	93808	-	3	3
1	93831	+	12	12
1	93832	-	2	2
1	93834	+	12	12
1	93835	-	1	1
1	93981	+	5	5
1	93982	-	6	6
1	93991	+	6	6
1	93992	-	6	6
1	94025	+	11	12
1	94026	-	6	7
1	94181	+	8	8
1	94182	-	2	2
1	94410	+	12	13
1	94411	-	8	10
1	94415	+	12	13
1	94416	-	12	12
1	94457	+	12	13
1	94458	-	18	19
1	94609	+	5	6
1	94610	-	10	11
1	94612	+	7	7
1	94613	-	11	11
1	94621	+	7	7
1	94622	-	12	12
1	94633	+	7	7
1	94634	-	9	10
1	94711	+	8	8
1	94712	-	6	7
1	94778	+	9	9
1	94779	-	4	5
1	94800	+	8	8
1	94801	-	5	5
1	94991	+	3	3
1	94992	-	5	5
1	95014	+	5	5
1	95015	-	6	7
1	95019	+	5	5
1	95020	-	6	7
1	95240	+	10	10
1	95241	-	7	8
1	95247	+	9	10
1	95248	-	9	9
1	95256	+	8	9
1	95257	-	8	8
1	95263	+	8	8
1	95264	-	8	9
1	95274	+	6	7
1	95275	-	7	7
1	95391	+	7	12
1	95392	-	3	4
1	98213	+	13	14
1	98214	-	8	10
1	98231	+	11	12
1	98232	-	10	12
1	98567	+	4	4
1	98568	-	7	8
1	98573	+	3	4
1	98574	-	8	10
1	101184	+	12	13
1	101185	-	3	3
1	101193	+	7	14
1	101194	-	2	3
1	103105	+	2	14
1	110702	+	8	8
1	110703	-	7	7
1	110750	+	9	10
1	110751	-	3	3
1	110851	+	2	15
1	110853	+	14	15
1	110854	-	6	6
1	110871	+	14	15
1	110872	-	6	6
1	110879	+	11	13
1	110880	-	5	5
1	110955	+	12	14
1	110956	-	4	4
1	110987	+	11	12
1	110988	-	5	5
1	111003	+	11	13
1	111004	-	4	4
1	111005	+	13	13
1	111006	-	4	4
1	111021	+	11	11
1	111022	-	4	4
1	111030	+	8	8
1	111031	-	3	3
1	111032	+	8	8
1	111033	-	3	3
1	113059	+	8	17
1	113060	-	2	4
1	113062	+	8	17
1	113063	-	2	4
1	120858	+	2	9
1	120859	-	2	3
1	121159	-	2	13
1	121770	+	2	2
1	121771	-	19	19
1	121780	+	3	3
1	121781	-	16	16
1	121790	+	3	3
1	121791	-	9	11
1	121826	+	5	6
1	121827	-	12	13
1	121829	+	5	5
1	121830	-	10	13
1	121934	+	10	11
1	121935	-	8	9
1	121947	+	9	11
1	121948	-	8	8
1	121964	+	9	10
1	121965	-	6	6
1	122139	+	9	9
1	122196	+	8	8
1	122197	-	4	4
1	122199	+	6	7
1	122200	-	4	4
1	122305	+	3	3
1	122306	-	6	6
1	122315	+	2	2
1	122316	-	5	5
1	122326	-	2	8
1	122403	+	4	4
1	122404	-	10	10
1	122712	+	2	2
1	122713	-	18	18
1	122814	+	4	4
1	122815	-	8	10
1	122921	+	5	5
1	122922	-	9	10
1	122934	+	5	5
1	122935	-	9	9
1	122940	+	5	5
1	122941	-	6	7
1	122943	+	5	5
1	122944	-	5	7
1	122953	+	6	6
1	122954	-	8	8
1	122958	+	7	7
1	122959	-	8	8
1	123077	+	4	4
1	123078	-	11	11
1	123113	+	5	6
1	123114	-	7	7
1	123158	+	8	9
1	123159	-	8	8
1	123169	+	8	8
1	123170	-	8	9
1	123172	+	8	8
1	123173	-	8	9
1	123187	+	9	9
1	123188	-	7	9
1	123210	+	8	8
1	123211	-	9	9
1	123222	+	10	10
1	123223	-	9	9
1	123263	+	6	6
1	123264	-	8	8
1	123272	+	5	7
1	123273	-	7	7
1	123275	+	7	7
1	123276	-	7	7
1	123365	+	7	8
1	123366	-	9	10
1	123377	+	8	8
1	123378	-	6	10
1	123610	+	6	7
1	123611	-	13	15
1	123628	+	8	8
1	123629	-	12	14
1	123652	+	9	9
1	123653	-	10	12
1	123661	+	9	9
1	123662	-	9	11
1	123810	+	12	12
1	123811	-	7	7
1	123812	+	12	12
1	123813	-	8	8
1	123835	+	8	8
1	123836	-	6	6
1	123837	+	9	9
1	123838	-	5	6
1	123998	+	6	6
1	123999	-	4	4
1	124025	+	5	5
1	124026	-	8	8
1	124191	+	12	12
1	124192	-	11	14
1	124198	+	12	12
1	124199	-	12	13
1	124222	+	11	12
1	124223	-	7	9
1	124378	+	8	9
1	124379	-	7	8
1	124382	+	10	11
1	124383	-	6	8
1	124463	+	8	8
1	124464	-	7	7
1	124465	+	9	9
1	124466	-	6	7
1	124766	+	11	12
1	124767	-	4	5
1	124790	+	13	13
1	124791	-	3	4
1	124802	+	13	16
1	124803	-	4	4
1	125304	+	3	3
1	125305	-	13	13
1	125344	+	6	6
1	125345	-	6	9
1	125362	+	5	5
1	125363	-	8	8
1	125404	+	6	7
1	125405	-	8	9
1	125431	+	3	3
1	125432	-	8	8
1	125568	+	9	9
1	125569	-	5	5
1	125619	+	5	5
1	125620	-	12	12
1	125718	+	10	10
1	125719	-	8	8
1	125757	+	11	11
1	125758	-	10	11
1	125763	+	10	10
1	125764	-	11	11
1	125799	+	7	8
1	125800	-	8	9
1	125806	+	8	9
1	125807	-	9	9
1	125941	+	9	9
1	125942	-	10	11
1	125979	+	11	12
1	125980	-	7	8
1	126219	+	4	5
1	126220	-	6	6
1	126224	+	6	6
1	126225	-	7	7
1	126234	+	6	6
1	126235	-	7	7
1	126249	+	6	6
1	126250	-	8	8
1	126252	+	6	6
1	126253	-	6	7
1	126353	+	5	5
1	126354	-	7	7
1	126505	+	6	7
1	126506	-	10	10
1	126527	+	8	9
1	126528	-	6	7
1	126980	+	4	5
1	126981	-	3	3
1	127026	+	2	3
1	127027	-	5	5
1	127075	+	5	5
1	127076	-	6	7
1	127183	+	3	3
1	127184	-	10	10
1	127185	+	3	3
1	127186	-	11	11
1	127269	+	3	3
1	127270	-	9	10
1	127278	+	4	4
1	127279	-	8	9
1	127284	+	4	4
1	127285	-	6	6
1	127372	+	2	2
1	127373	-	6	7
1	127378	+	2	2
1	127379	-	7	7
1	127393	+	3	3
1	127394	-	6	6
1	127396	+	3	3
1	127397	-	6	6
1	127405	+	5	5
1	127406	-	7	7
1	128018	+	8	11
1	128019	-	2	2
1	133142	+	10	10
1	133143	-	8	8
1	133169	+	10	11
1	133170	-	8	9
1	133176	+	10	12
1	133177	-	10	11
1	133178	+	10	12
1	133179	-	10	10
1	134687	+	7	7
1	134688	-	9	9
1	134689	+	6	7
1	134690	-	7	8
1	134700	+	6	8
1	134701	-	9	9
1	134751	+	8	8
1	134752	-	9	9
1	134762	+	6	7
1	134763	-	8	9
1	134817	+	9	9
1	134818	-	3	3
1	134823	+	9	9
1	134824	-	3	4
1	134857	+	8	10
1	134858	-	4	5
1	134920	+	7	8
1	134921	-	3	5
1	134940	-	2	7
1	137015	+	2	11
1	137016	-	3	10
1	137022	+	9	11
1	137023	-	11	11
1	137064	+	7	7
1	137065	-	10	10
1	137114	+	8	8
1	137115	-	5	6
1	137137	-	2	5
1	137148	+	7	7
1	137149	-	3	3
1	137178	+	7	7
1	137179	-	3	3
1	137214	+	8	8
1	137215	-	4	4
1	137229	+	9	10
1	137230	-	4	4
1	137233	+	10	10
1	137234	-	4	4
1	137242	+	11	13
1	137243	-	4	4
1	137268	+	10	12
1	137269	-	5	5
1	137375	+	14	14
1	137376	-	2	2
1	137379	+	14	14
1	137380	-	2	2
1	137400	+	14	16
1	137401	-	2	2
1	137435	+	18	18
1	137436	-	1	1
1	137445	+	16	17
1	137446	-	1	1
1	137484	+	12	12
1	137646	+	14	14
1	137647	-	4	4
1	137649	+	14	14
1	137650	-	4	4
1	137655	+	13	15
1	137656	-	4	5
1	138607	+	3	5
1	138608	-	5	6
1	138614	+	3	5
1	138615	-	4	6
1	138624	+	4	5
1	138625	-	4	6
1	138632	+	5	5
1	138633	-	4	6
1	138637	+	4	5
1	138638	-	4	5
1	138648	+	4	5
1	138649	-	4	6
1	138696	-	5	6
1	141457	-	2	10
1	141462	-	2	10
1	147347	+	2	10
1	147348	-	4	12
1	148405	-	2	15
1	151398	-	5	7
1	154098	+	11	12
1	154099	-	3	3
1	154108	+	10	12
1	154109	-	3	3
1	154110	+	12	12
1	154111	-	3	3
1	154119	+	13	13
1	154120	-	4	4
1	160259	+	4	4
1	160260	-	5	5
1	160269	+	6	6
1	160270	-	4	4
1	160279	+	7	7
1	160280	-	3	4
1	160428	+	5	5
1	160429	-	10	11
1	160607	+	7	7
1	160608	-	4	4
1	160706	+	3	3
1	160707	-	5	5
1	160732	+	1	1
1	160733	-	4	5
1	160793	+	1	1
1	160794	-	6	6
1	160869	+	6	7
1	160870	-	9	9
1	160902	+	10	11
1	160903	-	9	9
1	160910	+	8	8
1	160911	-	9	9
1	160927	+	7	7
1	160928	-	10	10
1	160974	+	6	6
1	160975	-	5	7
1	160998	+	4	4
1	160999	-	4	4
1	161000	+	4	4
1	161001	-	5	5
1	161017	+	3	3
1	161018	-	6	6
1	161030	+	4	4
1	161031	-	5	5
1	161041	+	6	6
1	161042	-	5	5
1	161043	+	6	6
1	161044	-	5	5
1	161075	+	9	9
1	161076	-	4	5
1	161094	+	9	9
1	161095	-	7	9
1	161209	+	3	3
1	161210	-	7	7
1	161214	+	3	3
1	161215	-	6	7
1	161271	+	3	3
1	161272	-	6	8
1	161385	+	4	4
1	161386	-	8	8
1	161390	+	5	5
1	161391	-	7	8
1	161410	+	5	5
1	161411	-	6	6
1	161413	+	5	5
1	161414	-	6	6
1	161499	+	1	1
1	161500	-	6	6
1	161543	+	2	2
1	161544	-	4	5
1	161556	+	2	2
1	161557	-	4	4
1	161589	+	1	1
1	161590	-	1	1
1	161595	+	2	2
1	161596	-	1	1
1	161677	+	7	8
1	161678	-	4	5
1	161682	+	8	9
1	161683	-	5	6
1	161790	+	8	12
1	161791	-	2	4
1	161792	+	9	12
1	161793	-	3	4
1	164722	+	3	3
1	164723	-	2	2
1	164733	+	4	4
1	164734	-	3	3
1	165075	+	5	6
1	165076	-	5	7
1	165091	+	6	6
1	165092	-	5	6
1	165139	+	4	5
1	165140	-	6	6
1	165141	+	4	5
1	165142	-	4	5
1	165145	+	4	4
1	165146	-	4	4
1	165358	+	9	9
1	165359	-	7	7
1	165369	+	11	11
1	165370	-	6	6
1	165521	+	5	5
1	165522	-	8	10
1	165535	+	5	5
1	165536	-	11	11
1	165540	+	6	6
1	165541	-	12	12
1	165581	+	4	4
1	165582	-	14	16
1	165603	+	3	3
1	165604	-	18	18
1	165608	+	2	2
1	165609	-	18	18
1	165624	+	2	2
1	165625	-	16	16
1	165978	-	6	7
1	165989	+	4	4
1	165990	-	6	6
1	165994	+	4	4
1	165995	-	6	6
1	166011	+	3	3
1	166012	-	6	7
1	166020	+	4	4
1	166021	-	6	8
1	166032	+	6	6
1	166033	-	9	9
1	166894	-	2	15
1	186879	-	2	13
1	188561	+	15	16
1	188562	-	7	7
1	188728	+	13	13
1	188729	-	4	5
1	188851	+	16	19
1	188852	-	3	3
1	188869	+	16	17
1	188870	-	4	4
1	188888	+	15	15
1	188889	-	3	3
1	188899	+	15	15
1	188900	-	3	3
1	189192	+	6	6
1	189193	-	3	4
1	189204	+	7	7
1	189205	-	3	3
1	189214	+	4	5
1	189215	-	3	3
1	189231	+	7	7
1	189232	-	2	2
1	189238	+	8	9
1	189253	+	9	9
1	189254	-	3	3
1	191420	+	11	11
1	191421	-	13	14
1	191443	+	14	14
1	191444	-	13	13
1	193381	+	13	13
1	193382	-	8	11
1	193393	+	11	11
1	193394	-	8	10
1	193432	+	10	11
1	193433	-	9	9
1	193494	+	12	14
1	193495	-	12	12
1	193508	+	11	12
1	193509	-	13	13
1	193515	+	12	13
1	193516	-	13	14
1	193524	+	12	13
1	193525	-	12	13
1	193526	+	11	13
1	193527	-	11	12
1	193587	+	11	11
1	193588	-	9	12
1	193607	+	10	11
1	193608	-	7	8
1	193639	+	8	8
1	193640	-	5	5
1	193656	+	9	9
1	193657	-	5	5
1	193665	+	9	9
1	193666	-	3	3
1	193693	+	9	9
1	193694	-	4	7
1	193852	+	16	18
1	193853	-	10	13
1	195101	-	2	18
1	197160	+	5	6
1	197161	-	8	10
1	197166	+	5	5
1	197167	-	9	10
1	197201	+	6	6
1	197202	-	6	7
1	197229	+	4	4
1	197230	-	6	6
1	197236	+	5	5
1	197237	-	5	5
1	197249	+	6	7
1	197250	-	5	5
1	197263	+	8	8
1	197264	-	4	4
1	197269	+	9	10
1	197270	-	5	5
1	197320	+	12	12
1	197321	-	5	6
1	197350	+	11	11
1	197351	-	6	6
1	197362	+	10	11
1	197363	-	4	4
1	197373	+	8	9
1	197374	-	3	3
1	197390	+	8	8
1	197391	-	3	3
1	197543	+	11	11
1	197544	-	5	6
1	197792	+	7	8
1	197793	-	7	7
1	197801	+	8	9
1	197802	-	5	6
1	197813	+	11	11
1	197814	-	6	6
1	200955	+	8	9
1	200956	-	7	9
1	201348	+	7	12
1	201349	-	4	4
1	204162	+	2	12
1	206634	-	2	19
1	211007	+	2	8
1	213282	+	3	9
1	213283	-	3	7
1	213304	+	6	10
1	213305	-	4	8
1	213332	+	6	12
1	213333	-	2	11
1	213389	+	11	13
1	213390	-	14	17
1	213508	+	7	9
1	213509	-	14	14
1	213560	+	7	8
1	213561	-	8	10
1	213577	+	9	10
1	213578	-	10	11
1	213598	+	9	11
1	213599	-	5	6
1	213606	+	10	12
1	213607	-	5	6
1	213611	+	11	12
1	213612	-	6	7
1	213614	+	12	13
1	213615	-	6	7
1	213640	+	13	14
1	213641	-	6	8
1	213680	+	6	11
1	213681	-	4	8
1	213730	+	9	9
1	213731	-	7	8
1	214949	+	12	19
1	214950	-	4	8
1	222114	-	2	13
1	222120	+	3	3
1	222121	-	12	13
1	222131	+	4	4
1	222132	-	11	13
1	222139	+	5	5
1	222140	-	12	13
1	230891	+	3	3
1	230892	-	3	11
1	233602	+	3	5
1	233603	-	5	5
1	233613	+	2	5
1	233614	-	6	6
1	233626	+	5	5
1	233627	-	6	6
1	233633	+	4	4
1	233634	-	5	6
1	233951	+	6	7
1	233952	-	15	16
1	233982	+	8	8
1	233983	-	11	11
1	234018	+	12	12
1	234019	-	11	11
1	234026	+	13	13
1	234027	-	10	10
1	234136	+	6	6
1	234137	-	8	9
1	234144	+	6	6
1	234145	-	7	8
1	234221	+	4	4
1	234222	-	11	12
1	234256	+	9	10
1	234257	-	8	8
1	234333	+	6	6
1	234334	-	11	11
1	234361	+	3	3
1	234362	-	13	13
1	234370	+	4	4
1	234371	-	12	12
1	234384	+	6	6
1	234385	-	7	8
1	234417	+	7	7
1	234418	-	8	8
1	234429	+	8	8
1	234430	-	7	8
1	234539	+	8	8
1	234540	-	7	7
1	234547	+	7	8
1	234548	-	7	7
1	234617	+	8	8
1	234618	-	6	6
1	234628	+	7	7
1	234629	-	4	4
1	234948	+	10	10
1	234949	-	7	7
1	234950	+	11	11
