chr	pos	strand	M	Cov
1	24634	+	3	5
1	24635	-	1	1
1	24722	+	5	5
1	24723	-	7	8
1	24746	+	5	7
1	24747	-	9	12
1	24834	+	5	5
1	24835	-	7	8
1	24837	+	6	6
1	24838	-	5	8
1	24944	+	5	5
1	24945	-	7	8
1	25064	+	4	5
1	25065	-	3	3
1	25075	+	4	6
1	25076	-	5	5
1	25083	+	5	6
1	25084	-	4	5
1	25103	+	8	8
1	25104	-	5	5
1	25123	+	9	9
1	25124	-	4	4
1	25167	+	7	7
1	25168	-	2	2
1	25170	+	7	7
1	25171	-	1	1
1	25244	+	4	4
1	25245	-	1	1
1	25332	+	2	3
1	25333	-	8	8
1	25346	+	4	5
1	25347	-	7	9
1	25353	+	3	4
1	25354	-	5	8
1	25648	+	3	3
1	25649	-	2	3
1	25666	+	4	4
1	25667	-	2	2
1	25668	+	5	6
1	25669	-	2	2
1	25671	+	6	6
1	25708	+	7	7
1	25709	-	2	2
1	25772	+	3	4
1	25773	-	6	6
1	25782	+	2	3
1	25783	-	6	7
1	25830	+	4	4
1	25831	-	6	6
1	25843	+	3	4
1	25844	-	3	5
1	25861	+	5	5
1	25862	-	6	6
1	25864	+	4	5
1	25865	-	5	6
1	25947	-	4	6
1	25960	+	1	1
1	25961	-	5	5
1	26087	+	6	6
1	26088	-	3	4
1	26099	+	7	7
1	26100	-	3	3
1	26113	+	7	8
1	26114	-	4	4
1	26191	+	2	5
1	26192	-	2	6
1	26350	+	7	7
1	26351	-	7	7
1	26360	+	6	7
1	26361	-	6	6
1	26365	+	6	7
1	26366	-	5	5
1	26379	+	6	6
1	26380	-	4	5
1	26402	+	4	5
1	26403	-	5	5
1	26408	+	6	6
1	26409	-	5	5
1	26557	+	7	9
1	26562	+	6	8
1	26563	-	1	1
1	26600	+	5	8
1	26601	-	3	3
1	26649	+	5	6
1	26650	-	3	3
1	26728	+	3	4
1	26729	-	2	2
1	26730	+	3	4
1	26731	-	2	2
1	26786	+	3	3
1	26787	-	2	2
1	26920	+	2	4
1	26921	-	4	4
1	27148	+	7	8
1	27149	-	3	3
1	27162	+	8	9
1	27163	-	3	3
1	27184	+	7	8
1	27185	-	1	1
1	27484	+	8	8
1	27485	-	1	1
1	27499	+	7	8
1	27500	-	1	1
1	27501	+	7	8
1	27502	-	1	1
1	27624	+	4	4
1	27625	-	5	5
1	27650	+	5	5
1	27651	-	8	9
1	27843	+	7	7
1	27844	-	3	3
1	27872	+	4	4
1	27873	-	6	6
1	27977	+	7	7
1	27978	-	5	6
1	27989	+	6	6
1	27990	-	3	4
1	28015	+	7	7
1	28016	-	2	3
1	28020	+	6	6
1	28021	-	2	3
1	28032	+	7	7
1	28033	-	2	3
1	28090	+	5	8
1	28091	-	2	2
1	28158	+	5	6
1	28159	-	2	2
1	28299	+	9	9
1	28300	-	3	3
1	28308	+	8	8
1	28309	-	3	3
1	28315	+	7	8
1	28316	-	3	3
1	28323	+	8	8
1	28324	-	1	1
1	28515	+	4	5
1	28516	-	1	1
1	28753	+	4	6
1	28754	-	3	4
1	28763	+	6	6
1	28764	-	4	4
1	28790	-	2	5
1	28848	+	2	3
1	28849	-	7	8
1	28859	+	2	3
1	28860	-	6	7
1	28924	-	2	8
1	28947	+	2	2
1	28948	-	8	8
1	28958	+	2	2
1	28959	-	8	8
1	28965	-	8	8
1	28979	-	5	7
1	29179	+	2	2
1	29180	-	1	1
1	29184	+	2	2
1	29185	-	1	1
1	29206	+	3	3
1	29207	-	2	2
1	29233	-	3	3
1	29255	+	3	6
1	29256	-	4	4
1	29287	+	2	7
1	29382	+	7	8
1	29387	+	6	7
1	29388	-	3	3
1	29392	+	2	7
1	29393	-	2	3
1	29397	+	8	8
1	29398	-	3	3
1	29427	+	8	9
1	29428	-	3	3
1	29434	+	8	9
1	29435	-	3	3
1	29437	+	7	9
1	29463	+	10	11
1	29464	-	2	2
1	29470	+	10	11
1	29471	-	2	2
1	29494	+	8	9
1	29495	-	3	3
1	29506	+	8	9
1	29507	-	3	3
1	29562	+	10	11
1	29563	-	2	2
1	29567	+	11	13
1	29568	-	2	2
1	29626	+	12	13
1	29627	-	1	1
1	29629	+	10	11
1	29630	-	1	1
1	29704	+	6	7
1	29705	-	2	2
1	29755	+	4	10
1	29756	-	3	6
1	29887	+	2	3
1	29888	-	6	6
1	29889	+	4	4
1	29890	-	6	6
1	29952	-	2	8
1	29966	+	2	2
1	29967	-	8	9
1	29976	+	2	2
1	29977	-	6	7
1	29986	+	2	2
1	29987	-	5	7
1	29999	+	1	1
1	30000	-	5	5
1	30001	+	2	2
1	30002	-	3	5
1	30006	+	3	3
1	30007	-	4	4
1	30035	+	2	3
1	30036	-	2	3
1	30040	+	3	3
1	30041	-	3	3
1	30055	+	4	5
1	30056	-	4	4
1	30175	+	5	6
1	30176	-	6	6
1	30183	+	5	6
1	30184	-	5	5
1	30189	+	5	7
1	30190	-	5	6
1	30464	+	8	8
1	30465	-	5	6
1	30469	+	5	8
1	30470	-	7	7
1	30484	+	9	10
1	30485	-	6	7
1	30542	+	6	6
1	30543	-	5	6
1	30561	+	4	5
1	30562	-	5	6
1	30564	+	5	6
1	30565	-	6	6
1	30584	+	5	6
1	30585	-	3	3
1	30593	+	5	5
1	30594	-	3	3
1	30623	+	3	3
1	30624	-	4	4
1	30630	+	5	5
1	30631	-	3	3
1	30690	+	6	8
1	30698	+	6	9
1	30714	+	11	11
1	30752	+	4	10
1	30878	+	4	4
1	31698	+	7	8
1	31699	-	2	4
1	31706	+	6	8
1	31707	-	3	3
1	31709	+	8	9
1	31710	-	3	4
1	31724	+	3	8
1	31969	+	8	11
1	31970	-	5	6
1	31983	+	8	11
1	31984	-	2	6
1	32136	+	7	7
1	32137	-	3	3
1	35020	+	5	6
1	35021	-	1	1
1	35027	+	6	7
1	35028	-	1	1
1	35042	+	10	10
1	35050	+	10	10
1	35224	+	4	6
1	35225	-	1	1
1	35230	+	3	5
1	35231	-	1	1
1	35423	+	3	5
1	35424	-	5	7
1	35425	+	5	6
1	35426	-	5	7
1	35883	+	3	7
1	35892	+	3	6
1	35893	-	2	3
1	35900	+	5	6
1	35901	-	3	3
1	36090	+	2	3
1	36091	-	5	7
1	36099	+	2	4
1	36100	-	4	5
1	41317	+	2	8
1	42546	-	3	9
1	44726	+	6	6
1	44727	-	5	5
1	47947	-	2	5
1	55841	+	4	9
1	55842	-	7	8
1	55919	+	4	4
1	55920	-	6	6
1	55921	+	3	4
1	55922	-	5	6
1	55937	+	5	5
1	55938	-	5	6
1	55997	+	6	6
1	55998	-	8	9
1	56015	+	5	6
1	56016	-	9	10
1	56024	+	4	5
1	56025	-	8	11
1	56042	+	6	6
1	56043	-	9	10
1	56075	+	4	5
1	56076	-	11	12
1	56093	+	2	4
1	56094	-	11	11
1	56120	+	2	3
1	56121	-	11	13
1	56148	-	15	16
1	56156	+	2	2
1	56157	-	12	15
1	56201	+	3	3
1	56202	-	8	10
1	56211	+	5	5
1	56212	-	13	14
1	56240	+	6	7
1	56241	-	17	18
1	56258	+	7	7
1	56259	-	17	18
1	56267	+	7	7
1	56268	-	18	21
1	56404	+	7	7
1	56405	-	17	19
1	56429	+	6	7
1	56430	-	11	14
1	56439	+	5	5
1	56440	-	10	10
1	56458	+	7	7
1	56459	-	9	9
1	56519	+	3	6
1	56520	-	8	8
1	56541	+	2	6
1	56542	-	6	8
1	65145	-	3	6
1	70632	-	2	8
1	70683	+	3	3
1	70684	-	7	7
1	70691	+	3	3
1	70692	-	5	7
1	70721	-	5	7
1	70788	+	4	9
1	70834	+	9	12
1	70865	+	5	6
1	70866	-	3	5
1	70876	+	4	5
1	70877	-	4	7
1	71873	-	4	7
1	71879	+	3	7
1	71880	-	5	7
1	71897	+	5	11
1	71898	-	5	7
1	76838	+	8	15
1	76839	-	6	7
1	76856	+	8	13
1	76857	-	4	6
1	76943	+	3	7
1	76944	-	4	5
1	77000	+	2	2
1	77001	-	2	4
1	77037	-	2	2
1	77038	+	2	2
1	77039	-	1	1
1	77059	+	3	3
1	77060	-	1	1
1	77220	+	4	6
1	77221	-	2	3
1	77222	+	3	5
1	77223	-	3	3
1	77229	+	3	6
1	77230	-	2	2
1	77241	+	5	6
1	77242	-	3	4
1	77352	+	6	8
1	77353	-	2	3
1	77368	+	5	7
1	77369	-	3	3
1	77371	+	5	7
1	77372	-	3	3
1	77378	+	6	8
1	77379	-	3	3
1	77391	+	5	7
1	77392	-	3	3
1	92671	+	5	7
1	92672	-	7	8
1	92865	+	3	4
1	92866	-	6	6
1	92875	+	4	4
1	92876	-	5	5
1	92889	+	4	6
1	92890	-	3	6
1	93220	+	2	4
1	93221	-	8	8
1	93325	+	4	5
1	93326	-	2	5
1	93531	+	5	6
1	93532	-	2	2
1	93535	+	5	6
1	93536	-	1	1
1	93798	+	9	12
1	93807	+	9	13
1	93808	-	2	2
1	93831	+	2	10
1	93834	+	9	10
1	93835	-	1	1
1	93981	+	4	4
1	93982	-	2	2
1	93991	+	3	3
1	93992	-	2	3
1	94025	+	4	8
1	94026	-	4	4
1	94151	+	2	3
1	94181	+	3	3
1	94182	-	3	4
1	94410	+	2	6
1	94411	-	5	8
1	94415	+	6	6
1	94416	-	6	7
1	94457	+	7	8
1	94458	-	5	6
1	94609	+	3	5
1	94610	-	1	1
1	94612	+	4	5
1	94613	-	1	1
1	94621	+	5	5
1	94622	-	1	1
1	94633	+	5	6
1	94634	-	1	1
1	94711	+	4	9
1	94778	+	5	9
1	94779	-	3	5
1	94800	+	5	7
1	94801	-	5	6
1	94992	-	2	6
1	95014	+	2	8
1	95241	-	4	7
1	95248	-	2	5
1	95257	-	3	4
1	95263	+	2	4
1	98031	+	2	3
1	98032	-	2	7
1	98214	-	2	8
1	98231	+	3	6
1	98232	-	4	8
1	98567	+	1	1
1	98568	-	4	6
1	98573	+	1	1
1	98574	-	2	5
1	101046	+	2	5
1	101184	+	3	7
1	101185	-	2	4
1	101193	+	6	8
1	101194	-	2	3
1	104782	-	2	4
1	110544	-	1	1
1	110702	+	2	2
1	110703	-	3	4
1	110750	+	4	5
1	110751	-	1	1
1	110851	+	2	2
1	110852	-	1	1
1	110853	+	3	3
1	110854	-	1	1
1	110871	+	3	4
1	110872	-	2	2
1	110879	+	6	6
1	110880	-	2	2
1	110943	+	6	7
1	110944	-	5	6
1	110955	+	7	8
1	110956	-	6	6
1	110987	+	6	7
1	110988	-	3	5
1	111003	+	8	9
1	111004	-	3	4
1	111005	+	8	10
1	111006	-	3	3
1	111021	+	9	9
1	111030	+	9	9
1	111031	-	1	1
1	111032	+	10	10
1	111033	-	1	1
1	111173	+	4	6
1	111174	-	2	3
1	112992	+	2	5
1	121756	+	3	4
1	121757	-	7	7
1	121770	+	3	3
1	121771	-	5	7
1	121780	+	2	2
1	121781	-	8	8
1	121790	+	2	2
1	121791	-	6	7
1	121827	-	7	9
1	121830	-	9	9
1	121888	-	2	9
1	121934	+	3	3
1	121935	-	5	5
1	121947	+	3	3
1	121948	-	3	3
1	121964	+	2	3
1	121965	-	3	3
1	122139	+	3	3
1	122140	-	2	2
1	122168	+	4	4
1	122196	+	4	5
1	122197	-	2	2
1	122199	+	4	5
1	122200	-	3	3
1	122305	+	5	6
1	122306	-	2	2
1	122315	+	4	5
1	122316	-	1	1
1	122325	+	3	5
1	122326	-	1	1
1	122361	-	1	1
1	122404	-	2	2
1	122712	+	4	6
1	122713	-	5	9
1	122814	+	4	4
1	122815	-	4	5
1	122922	-	2	5
1	122934	+	7	7
1	122935	-	6	6
1	122940	+	6	7
1	122941	-	6	6
1	122943	+	7	7
1	122944	-	6	6
1	122953	+	6	7
1	122954	-	6	6
1	122958	+	6	7
1	122959	-	4	5
1	123078	-	5	7
1	123113	+	1	1
1	123114	-	7	8
1	123158	+	1	1
1	123159	-	10	10
1	123169	+	1	1
1	123170	-	8	8
1	123172	+	1	1
1	123173	-	7	7
1	123187	+	2	2
1	123188	-	7	7
1	123210	+	2	2
1	123211	-	6	6
1	123222	+	2	2
1	123223	-	5	5
1	123263	+	1	1
1	123264	-	5	5
1	123272	+	1	1
1	123273	-	4	5
1	123276	-	5	5
1	123447	+	3	4
1	123448	-	4	4
1	123610	+	6	7
1	123611	-	7	9
1	123628	+	7	7
1	123629	-	8	8
1	123652	+	5	5
1	123653	-	10	10
1	123661	+	4	4
1	123662	-	8	8
1	123810	+	6	7
1	123811	-	4	6
1	123812	+	6	7
1	123813	-	6	6
1	123835	+	6	6
1	123836	-	6	7
1	123837	+	6	6
1	123838	-	8	8
1	123998	+	8	9
1	123999	-	5	6
1	124025	+	4	6
1	124026	-	5	6
1	124191	+	5	5
1	124192	-	8	9
1	124198	+	6	6
1	124199	-	8	8
1	124222	+	7	8
1	124223	-	6	6
1	124353	+	4	5
1	124354	-	5	5
1	124378	+	5	6
1	124379	-	4	4
1	124382	+	5	7
1	124383	-	3	4
1	124463	+	5	5
1	124464	-	1	1
1	124465	+	4	5
1	124766	+	5	6
1	124767	-	3	4
1	124790	+	5	6
1	124791	-	2	2
1	124802	+	2	3
1	124803	-	2	2
1	125304	+	6	6
1	125305	-	6	6
1	125344	+	6	6
1	125345	-	3	5
1	125404	+	4	5
1	125405	-	1	1
1	125431	+	6	6
1	125432	-	3	4
1	125619	+	3	3
1	125620	-	1	1
1	125718	+	7	9
1	125719	-	6	8
1	125757	+	6	6
1	125758	-	2	3
1	125763	+	7	7
1	125764	-	3	3
1	125799	+	4	4
1	125800	-	2	2
1	125806	+	4	4
1	125807	-	3	3
1	125941	+	4	5
1	125942	-	8	9
1	125979	+	4	4
1	125980	-	5	5
1	126109	+	3	3
1	126110	-	6	6
1	126219	+	2	2
1	126220	-	7	7
1	126224	+	2	2
1	126225	-	9	9
1	126235	-	9	10
1	126250	-	7	9
1	126253	-	6	8
1	126353	+	1	1
1	126354	-	2	4
1	126506	-	6	10
1	126527	+	3	4
1	126528	-	6	6
1	126980	+	3	4
1	126981	-	3	5
1	127026	+	2	2
1	127027	-	4	4
1	127075	+	5	5
1	127076	-	4	4
1	127101	+	6	6
1	127102	-	7	8
1	127116	+	5	6
1	127117	-	7	8
1	127183	+	5	6
1	127184	-	8	9
1	127185	+	5	6
1	127186	-	7	9
1	127269	+	2	2
1	127270	-	3	5
1	127278	+	2	2
1	127279	-	6	6
1	127284	+	2	2
1	127285	-	4	4
1	127373	-	4	4
1	127378	+	3	5
1	127379	-	4	4
1	127393	+	2	3
1	127394	-	2	3
1	127396	+	2	3
1	127397	-	3	3
1	127405	+	3	4
1	127406	-	3	3
1	132539	-	3	5
1	132545	+	2	4
1	132546	-	2	5
1	132551	-	4	4
1	133169	+	4	5
1	133170	-	3	4
1	133176	+	3	5
1	133177	-	3	4
1	133178	+	2	5
1	133179	-	2	4
1	134687	+	5	6
1	134688	-	5	5
1	134689	+	6	6
1	134690	-	5	5
1	134700	+	3	6
1	134701	-	4	5
1	134751	+	4	4
1	134752	-	3	6
1	134758	+	2	3
1	134759	-	4	7
1	134762	+	2	4
1	134763	-	4	6
1	134774	-	2	5
1	134817	+	3	3
1	134818	-	3	5
1	134823	+	3	3
1	134824	-	4	4
1	134858	-	2	3
1	136852	+	3	9
1	136853	-	3	8
1	137015	+	5	5
1	137016	-	5	6
1	137022	+	5	5
1	137023	-	6	6
1	137064	+	8	8
1	137065	-	5	5
1	137114	+	3	3
1	137115	-	5	6
1	137136	+	6	6
1	137137	-	5	5
1	137148	+	7	7
1	137149	-	6	6
1	137178	+	8	8
1	137179	-	7	8
1	137214	+	9	9
1	137215	-	6	6
1	137229	+	6	6
1	137230	-	4	6
1	137233	+	6	7
1	137234	-	5	6
1	137242	+	3	7
1	137243	-	5	5
1	137268	+	2	7
1	137375	+	5	5
1	137376	-	4	4
1	137379	+	5	5
1	137400	+	5	5
1	137401	-	3	3
1	137435	+	6	6
1	137436	-	2	3
1	137445	+	5	7
1	137446	-	2	2
1	137484	+	14	14
1	137485	-	1	1
1	137646	+	9	9
1	137649	+	8	9
1	137655	+	8	9
1	141125	-	2	11
1	142739	-	2	5
1	142748	+	2	8
1	143811	+	1	1
1	146013	-	2	11
1	148683	+	2	4
1	148684	-	2	7
1	151597	-	1	1
1	151600	-	1	1
1	154109	-	3	7
1	154110	+	2	8
1	160245	+	4	5
1	160259	+	4	5
1	160260	-	3	5
1	160269	+	6	7
1	160270	-	4	4
1	160280	-	2	5
1	160428	+	6	8
1	160429	-	3	4
1	160608	-	2	4
1	160707	-	4	6
1	160732	+	1	1
1	160733	-	5	6
1	160793	+	4	4
1	160794	-	5	6
1	160869	+	11	11
1	160870	-	12	12
1	160902	+	7	7
1	160903	-	10	10
1	160910	+	6	6
1	160911	-	9	9
1	160927	+	5	6
1	160928	-	6	7
1	160974	+	3	3
1	160975	-	4	4
1	160998	+	3	3
1	160999	-	1	1
1	161000	+	3	3
1	161001	-	1	1
1	161017	+	2	3
1	161018	-	1	1
1	161031	-	1	1
1	161042	-	1	1
1	161043	+	1	1
1	161075	+	2	2
1	161076	-	2	2
1	161094	+	3	3
1	161095	-	3	3
1	161209	+	3	3
1	161210	-	3	3
1	161214	+	3	3
1	161215	-	4	4
1	161386	-	7	7
1	161391	-	7	7
1	161410	+	2	2
1	161411	-	5	6
1	161413	+	2	2
1	161414	-	3	6
1	161544	-	4	5
1	161556	+	2	2
1	161557	-	2	3
1	161590	-	2	2
1	161595	+	5	5
1	161596	-	2	2
1	161677	+	3	4
1	161682	+	3	4
1	161683	-	1	1
1	161790	+	3	4
1	164722	+	3	4
1	164723	-	2	3
1	164733	+	4	5
1	164734	-	3	4
1	165075	+	5	5
1	165076	-	5	5
1	165091	+	5	7
1	165092	-	3	4
1	165139	+	4	5
1	165140	-	3	3
1	165141	+	5	5
1	165142	-	3	3
1	165145	+	5	5
1	165146	-	2	2
1	165358	+	2	2
1	165359	-	7	7
1	165370	-	6	7
1	165522	-	5	6
1	165535	+	4	4
1	165536	-	5	5
1	165540	+	2	3
1	165541	-	2	4
1	165581	+	1	1
1	165582	-	8	8
1	165603	+	1	1
1	165604	-	6	6
1	165608	+	1	1
1	165609	-	6	6
1	165624	+	1	1
1	165625	-	5	8
1	165772	-	3	12
1	165775	-	2	11
1	165977	+	3	5
1	165978	-	2	5
1	165989	+	4	6
1	165990	-	3	4
1	165994	+	6	6
1	165995	-	4	6
1	166011	+	2	6
1	166012	-	4	5
1	166020	+	6	6
1	166021	-	3	3
1	166032	+	4	6
1	166033	-	2	2
1	170286	+	2	7
1	177660	-	2	3
1	181101	+	2	10
1	187387	+	1	1
1	188561	+	8	9
1	188562	-	5	7
1	188728	+	5	5
1	188729	-	3	3
1	188851	+	2	6
1	188852	-	2	3
1	188869	+	2	5
1	188888	+	8	9
1	188899	+	6	7
1	189192	+	3	3
1	189193	-	5	6
1	189204	+	3	4
1	189205	-	6	6
1	189214	+	2	3
1	189215	-	4	5
1	189231	+	4	4
1	189232	-	3	4
1	189238	+	3	5
1	189239	-	5	5
1	189253	+	6	6
1	189254	-	4	4
1	193381	+	8	12
1	193382	-	6	9
1	193393	+	7	10
1	193394	-	7	8
1	193432	+	3	3
1	193433	-	4	6
1	193495	-	9	10
1	193508	+	3	4
1	193509	-	7	8
1	193515	+	3	4
1	193516	-	8	9
1	193524	+	4	5
1	193525	-	10	11
1	193526	+	4	5
1	193527	-	9	11
1	193587	+	7	10
1	193588	-	5	6
1	193607	+	9	11
1	193608	-	4	5
1	193639	+	14	15
1	193640	-	5	5
1	193656	+	10	12
1	193657	-	5	5
1	193665	+	13	15
1	193666	-	5	6
1	193693	+	11	15
1	193694	-	9	9
1	193852	+	5	13
1	193853	-	4	9
1	197201	+	3	3
1	197202	-	4	6
1	197229	+	4	6
1	197230	-	4	5
1	197236	+	5	6
1	197237	-	5	5
1	197249	+	7	7
1	197250	-	2	3
1	197263	+	8	9
1	197269	+	8	9
1	197288	+	7	8
1	197305	+	7	7
1	197320	+	7	7
1	197321	-	2	2
1	197350	+	4	5
1	197351	-	2	2
1	197362	+	2	4
1	197363	-	2	2
1	197373	+	3	3
1	197374	-	1	1
1	197390	+	4	4
1	197391	-	2	2
1	197505	+	3	6
1	197506	-	7	7
1	197544	-	5	8
1	197599	-	3	5
1	197801	+	2	11
1	197802	-	1	1
1	197813	+	3	9
1	197837	+	3	7
1	200955	+	2	3
1	200956	-	6	9
1	201009	+	4	4
1	201010	-	4	5
1	201399	+	1	1
1	201400	-	1	1
1	201414	+	1	1
1	201435	+	2	2
1	213560	+	4	5
1	213561	-	3	4
1	213577	+	4	5
1	213578	-	3	3
1	213598	+	4	7
1	213599	-	2	4
1	213606	+	5	7
1	213607	-	3	5
1	213611	+	4	7
1	213612	-	4	7
1	213614	+	5	8
1	213615	-	5	9
1	213640	+	5	9
1	213641	-	5	10
1	213680	+	4	7
1	213681	-	5	10
1	213731	-	4	10
1	233602	+	5	5
1	233603	-	2	6
1	233613	+	3	7
1	233614	-	6	8
1	233626	+	6	8
1	233627	-	6	8
1	233633	+	4	7
1	233634	-	7	8
1	233951	+	5	8
1	233952	-	4	5
1	233982	+	4	6
1	233983	-	6	6
1	234018	+	5	5
1	234019	-	6	6
1	234026	+	5	5
1	234027	-	5	5
1	234136	+	2	2
1	234137	-	3	3
1	234144	+	2	3
1	234145	-	3	3
1	234221	+	4	4
1	234222	-	3	5
1	234256	+	3	3
1	234257	-	3	4
1	234334	-	7	7
1	234361	+	2	3
1	234362	-	4	5
1	234371	-	4	5
1	234385	-	6	6
1	234429	+	2	2
1	234430	-	2	2
1	234539	+	3	4
1	234540	-	4	5
1	234547	+	4	4
1	234548	-	3	5
1	234617	+	4	4
1	234618	-	6	6
1	234628	+	5	5
1	234629	-	4	7
1	234838	+	6	6
1	234948	+	8	9
1	234949	-	6	6
1	234950	+	8	9
1	234951	-	6	6
1	235188	+	5	5
1	235189	-	3	3
1	235190	+	5	5
1	235191	-	3	3
1	235342	+	4	4
1	235343	-	4	6
1	235345	+	4	4
1	235346	-	5	6
1	235556	+	10	11
1	235557	-	6	7
1	236051	+	7	8
1	236052	-	4	5
1	236121	+	8	11
1	236122	-	3	5
1	236182	+	8	8
1	236183	-	2	2
1	236189	+	7	10
1	236190	-	3	3
1	236221	+	6	8
1	236222	-	2	2
1	236273	+	8	9
1	236274	-	2	2
1	236276	+	6	9
1	236395	+	5	5
1	236396	-	4	4
1	236417	+	4	5
1	236418	-	7	8
1	236434	+	4	4
1	236435	-	8	8
1	236527	+	4	5
1	236528	-	8	8
1	238367	+	7	8
1	238368	-	7	8
1	238417	+	5	6
1	238418	-	4	5
1	238446	+	2	3
1	238447	-	4	6
1	238474	-	3	3
1	238482	+	2	2
1	238483	-	3	3
1	238487	+	2	2
1	238488	-	4	4
1	238490	+	1	1
1	238491	-	3	4
1	238492	+	2	2
1	238493	-	4	4
1	238498	-	4	4
1	238509	+	1	1
1	238510	-	4	4
1	238512	+	1	1
1	238513	-	3	3
1	238515	+	2	2
1	238516	-	3	3
1	238518	+	2	2
1	238519	-	2	4
1	238675	+	3	4
1	238676	-	6	7
1	238705	+	5	5
1	238706	-	7	7
1	238727	+	3	4
1	238728	-	5	5
1	238741	+	3	3
1	238742	-	4	5
1	238776	+	4	4
1	238777	-	3	3
1	238817	+	3	3
1	238818	-	5	6
1	238822	+	3	3
1	238823	-	3	4
1	238830	+	4	4
1	238831	-	6	7
1	238838	+	5	5
1	238839	-	7	8
1	238925	+	6	6
1	238926	-	6	6
1	238994	+	5	7
1	238995	-	6	7
1	239071	+	6	6
1	239072	-	7	7
1	239092	+	6	7
1	239093	-	6	6
1	239123	+	5	6
1	239124	-	5	6
1	239134	+	3	4
1	239135	-	9	9
1	239143	+	3	4
1	239144	-	9	9
1	239180	-	4	8
1	239229	+	5	6
1	239230	-	7	8
1	239249	+	4	6
1	239250	-	5	8
1	239272	+	5	6
1	239273	-	8	8
1	239291	+	4	6
1	239292	-	5	8
1	240981	+	2	3
1	240982	-	9	12
1	240992	-	10	12
1	241012	+	2	2
1	241013	-	4	7
1	241110	-	13	16
1	241112	-	13	17
1	241115	-	11	15
1	241157	+	1	1
1	241158	-	9	11
1	241190	+	2	2
1	241191	-	11	12
1	241199	-	9	11
1	241214	-	2	9
1	241309	+	3	4
1	241310	-	9	13
1	241361	+	3	4
1	241362	-	6	8
1	241377	+	5	5
1	241378	-	5	7
1	241493	+	3	3
1	241494	-	7	9
1	241635	-	3	6
1	241658	+	5	5
1	241659	-	1	1
1	241678	+	4	4
1	241679	-	3	3
1	241845	-	3	3
1	241849	-	3	3
1	241857	+	4	4
1	241858	-	2	3
1	241860	-	2	3
1	242452	+	2	3
1	242453	-	3	5
1	242505	+	4	6
1	242506	-	5	6
1	242624	+	8	10
1	242625	-	2	4
1	242631	-	2	4
1	242974	+	3	4
1	242975	-	2	3
1	242979	+	3	4
1	242993	+	5	6
1	242994	-	2	3
1	243006	+	5	7
1	243007	-	3	3
1	243013	+	5	7
1	243014	-	3	4
1	243370	+	2	3
1	243371	-	2	2
1	243455	-	7	8
1	243460	-	7	8
1	243478	-	5	10
1	243560	+	1	1
1	243561	-	2	5
1	243579	+	1	1
1	243580	-	2	3
1	243649	-	4	5
1	243661	+	1	1
1	243662	-	3	4
1	243663	+	1	1
1	243664	-	3	4
1	243705	+	1	1
1	243706	-	5	8
1	243719	-	9	10
1	243773	+	1	1
1	243774	-	3	11
1	243842	+	3	3
1	243843	-	8	8
1	243965	+	5	5
1	243966	-	6	6
1	244847	-	4	4
1	244852	+	4	5
1	244853	-	4	4
1	247402	+	2	9
1	250934	-	4	4
1	250941	-	3	4
1	251039	+	2	2
1	251040	-	9	10
1	251166	+	2	3
1	251167	-	2	4
1	251176	+	2	3
1	251422	+	2	2
