chr	pos	strand	M	Cov
1	113662	-	1	1
1	120858	+	2	5
1	121770	+	2	2
1	121771	-	5	6
1	121780	+	2	2
1	121781	-	5	5
1	121790	+	2	2
1	121791	-	7	8
1	121826	+	2	2
1	121827	-	15	15
1	121829	+	2	2
1	121830	-	14	15
1	121846	-	2	15
1	121934	+	6	8
1	121935	-	5	5
1	121947	+	5	7
1	121948	-	5	5
1	121964	+	4	7
1	121965	-	5	5
1	122139	+	3	4
1	122140	-	1	1
1	122196	+	2	2
1	122199	+	2	2
1	122305	+	2	2
1	122315	+	2	2
1	122326	-	1	1
1	122403	+	2	2
1	122404	-	5	5
1	122712	+	3	3
1	122713	-	6	8
1	122814	+	6	6
1	122815	-	5	5
1	122921	+	2	2
1	122922	-	6	6
1	122934	+	2	2
1	122935	-	6	6
1	122940	+	1	1
1	122941	-	6	6
1	122943	+	1	1
1	122944	-	6	6
1	122953	+	1	1
1	122954	-	4	6
1	122958	+	1	1
1	122959	-	5	6
1	123077	+	1	1
1	123078	-	6	6
1	123113	+	2	2
1	123114	-	5	5
1	123158	+	3	3
1	123159	-	4	4
1	123169	+	3	3
1	123170	-	5	6
1	123172	+	3	3
1	123173	-	6	6
1	123188	-	7	7
1	123210	+	3	3
1	123211	-	6	6
1	123222	+	3	3
1	123223	-	6	6
1	123263	+	2	2
1	123264	-	3	3
1	123272	+	2	2
1	123275	+	2	2
1	123276	-	2	2
1	123365	+	2	2
1	123366	-	6	7
1	123377	+	2	3
1	123378	-	3	6
1	123610	+	2	4
1	123611	-	8	8
1	123628	+	2	3
1	123629	-	9	9
1	123652	+	5	5
1	123653	-	9	9
1	123661	+	5	5
1	123662	-	7	7
1	123810	+	2	4
1	123811	-	1	1
1	123812	+	2	4
1	123813	-	1	1
1	123835	+	2	2
1	123836	-	2	2
1	123837	+	2	2
1	123838	-	2	2
1	123998	+	8	8
1	123999	-	3	4
1	124025	+	8	8
1	124026	-	1	1
1	124191	+	3	3
1	124192	-	5	5
1	124198	+	3	3
1	124199	-	5	5
1	124222	+	3	3
1	124223	-	4	4
1	124378	+	3	3
1	124379	-	1	1
1	124382	+	4	4
1	124383	-	1	1
1	124463	+	6	6
1	124464	-	2	3
1	124465	+	6	6
1	124466	-	3	3
1	124766	+	7	7
1	124767	-	4	4
1	124790	+	7	7
1	124791	-	4	4
1	124802	+	5	5
1	124803	-	3	4
1	125304	+	7	7
1	125305	-	8	9
1	125344	+	6	6
1	125345	-	4	4
1	125362	+	5	5
1	125363	-	5	6
1	125404	+	6	6
1	125405	-	5	5
1	125431	+	4	4
1	125432	-	6	6
1	125568	+	8	9
1	125569	-	6	6
1	125619	+	11	11
1	125620	-	5	5
1	125718	+	6	6
1	125719	-	6	6
1	125757	+	5	5
1	125758	-	2	2
1	125763	+	5	5
1	125764	-	2	2
1	125799	+	1	1
1	125800	-	2	2
1	125806	+	1	1
1	125807	-	2	2
1	125941	+	6	6
1	125942	-	2	2
1	125979	+	4	4
1	125980	-	2	2
1	126219	+	4	4
1	126220	-	4	4
1	126224	+	3	3
1	126225	-	4	4
1	126234	+	3	3
1	126235	-	4	4
1	126249	+	2	2
1	126250	-	4	4
1	126252	+	2	2
1	126253	-	4	4
1	126353	+	3	3
1	126354	-	8	9
1	126505	+	3	4
1	126506	-	10	11
1	126527	+	7	7
1	126528	-	10	10
1	126980	+	3	3
1	126981	-	7	8
1	127026	+	3	3
1	127027	-	6	8
1	127075	+	2	2
1	127076	-	6	8
1	127183	+	1	1
1	127184	-	11	11
1	127185	+	1	1
1	127186	-	9	10
1	127269	+	2	2
1	127270	-	4	7
1	127278	+	2	2
1	127279	-	4	5
1	127284	+	2	2
1	127285	-	3	3
1	127372	+	1	1
1	127373	-	3	3
1	127378	+	2	2
1	127379	-	2	3
1	127393	+	2	3
1	127394	-	2	3
1	127396	+	3	3
1	127397	-	2	3
1	127405	+	3	3
1	127406	-	3	3
1	128018	+	5	6
1	128019	-	2	2
1	133142	+	3	3
1	133143	-	1	1
1	133169	+	4	4
1	133170	-	3	3
1	133176	+	5	5
1	133177	-	3	4
1	133178	+	2	5
1	133179	-	3	4
1	134687	+	4	5
1	134689	+	4	5
1	134700	+	3	4
1	134751	+	4	4
1	134762	+	3	3
1	134763	-	1	1
1	134817	+	3	4
1	134818	-	1	1
1	134823	+	3	5
1	134824	-	1	1
1	134857	+	4	5
1	134858	-	1	1
1	134920	+	5	7
1	134921	-	2	2
1	137016	-	2	5
1	137022	+	9	10
1	137023	-	5	5
1	137064	+	9	9
1	137065	-	7	7
1	137114	+	6	7
1	137115	-	4	4
1	137148	+	6	6
1	137149	-	2	2
1	137178	+	6	7
1	137179	-	3	3
1	137214	+	9	9
1	137215	-	3	4
1	137229	+	8	9
1	137230	-	4	5
1	137233	+	9	10
1	137234	-	5	5
1	137242	+	10	11
1	137243	-	3	4
1	137268	+	10	12
1	137269	-	5	5
1	137375	+	9	9
1	137376	-	3	3
1	137379	+	10	10
1	137380	-	3	3
1	137400	+	7	7
1	137401	-	1	1
1	137435	+	6	7
1	137445	+	8	9
1	137484	+	14	14
1	137646	+	9	9
1	137647	-	1	1
1	137649	+	10	10
1	137650	-	1	1
1	137655	+	10	10
1	138601	+	2	4
1	138607	+	3	4
1	138608	-	2	2
1	138614	+	3	3
1	138633	-	2	3
1	138648	+	2	3
1	147347	+	2	3
1	147348	-	2	7
1	154098	+	10	11
1	154099	-	5	5
1	154108	+	11	11
1	154109	-	4	4
1	154110	+	11	11
1	154111	-	4	4
1	154119	+	8	9
1	154120	-	4	4
1	154386	+	2	16
1	160259	+	5	5
1	160260	-	6	6
1	160269	+	6	6
1	160270	-	5	5
1	160279	+	6	6
1	160280	-	5	5
1	160428	+	3	3
1	160429	-	9	9
1	160608	-	2	2
1	160707	-	10	10
1	160733	-	10	10
1	160793	+	1	1
1	160794	-	6	6
1	160870	-	7	7
1	160902	+	1	1
1	160903	-	7	7
1	160910	+	1	1
1	160911	-	6	6
1	160927	+	1	1
1	160928	-	6	6
1	160974	+	1	1
1	160998	+	1	1
1	160999	-	1	1
1	161000	+	1	1
1	161017	+	1	1
1	161018	-	3	3
1	161030	+	1	1
1	161031	-	3	3
1	161041	+	1	1
1	161042	-	2	3
1	161043	+	1	1
1	161044	-	3	3
1	161075	+	2	2
1	161076	-	3	3
1	161094	+	1	1
1	161095	-	2	2
1	161209	+	1	1
1	161210	-	1	1
1	161214	+	1	1
1	161215	-	1	1
1	161271	+	2	2
1	161272	-	4	6
1	161385	+	4	5
1	161386	-	7	7
1	161390	+	5	5
1	161391	-	8	8
1	161410	+	2	2
1	161411	-	7	7
1	161413	+	2	2
1	161414	-	5	6
1	161499	+	4	4
1	161500	-	5	6
1	161543	+	3	3
1	161556	+	4	4
1	161557	-	2	3
1	161589	+	4	4
1	161590	-	2	2
1	161595	+	3	3
1	161596	-	2	2
1	161677	+	5	6
1	161678	-	1	1
1	161682	+	6	7
1	161683	-	1	1
1	161790	+	4	5
1	161792	+	5	6
1	161793	-	2	2
1	164722	+	2	3
1	165075	+	4	4
1	165076	-	3	3
1	165091	+	4	4
1	165092	-	2	2
1	165139	+	1	1
1	165140	-	4	4
1	165141	+	1	1
1	165142	-	3	4
1	165145	+	1	1
1	165146	-	4	4
1	165358	+	2	2
1	165359	-	3	3
1	165369	+	2	2
1	165370	-	2	3
1	165521	+	3	4
1	165522	-	5	5
1	165535	+	2	2
1	165536	-	6	6
1	165540	+	1	1
1	165541	-	6	6
1	165581	+	1	1
1	165582	-	4	4
1	165603	+	1	1
1	165604	-	6	6
1	165608	+	1	1
1	165609	-	5	5
1	165625	-	5	5
1	165977	+	4	4
1	165978	-	3	3
1	165989	+	3	3
1	165990	-	2	2
1	165994	+	3	3
1	165995	-	2	2
1	166011	+	4	4
1	166012	-	1	1
1	166020	+	4	4
1	166021	-	1	1
1	166032	+	4	4
1	166033	-	1	1
1	182746	-	2	15
1	187581	+	1	1
1	188561	+	10	10
1	188562	-	6	7
1	188728	+	5	5
1	188729	-	1	1
1	188851	+	6	11
1	188869	+	13	13
1	188870	-	1	1
1	188888	+	9	11
1	188889	-	1	1
1	188899	+	11	12
1	188900	-	1	1
1	189192	+	6	6
1	189193	-	3	4
1	189204	+	6	6
1	189205	-	3	4
1	189214	+	5	6
1	189215	-	2	3
1	189231	+	5	5
1	189232	-	2	3
1	189238	+	3	4
1	189239	-	2	4
1	189253	+	2	2
1	189254	-	5	5
1	191420	+	5	5
1	191421	-	14	15
1	191443	+	6	7
1	191444	-	13	15
1	193381	+	8	9
1	193382	-	2	3
1	193393	+	8	8
1	193394	-	2	3
1	193432	+	5	7
1	193494	+	6	6
1	193495	-	6	6
1	193508	+	7	7
1	193509	-	6	6
1	193515	+	6	6
1	193516	-	7	7
1	193524	+	6	6
1	193525	-	7	7
1	193526	+	7	7
1	193527	-	7	7
1	193587	+	7	7
1	193588	-	9	10
1	193607	+	6	7
1	193608	-	9	9
1	193639	+	5	6
1	193640	-	5	6
1	193656	+	6	6
1	193657	-	8	8
1	193665	+	7	7
1	193666	-	7	7
1	193693	+	6	7
1	193694	-	6	6
1	193852	+	11	13
1	193853	-	13	18
1	197160	+	5	5
1	197161	-	3	3
1	197166	+	5	5
1	197167	-	3	3
1	197201	+	7	7
1	197202	-	3	4
1	197229	+	8	8
1	197230	-	3	3
1	197236	+	8	8
1	197237	-	3	3
1	197249	+	7	7
1	197250	-	3	3
1	197263	+	5	6
1	197264	-	3	3
1	197269	+	5	6
1	197270	-	3	3
1	197320	+	4	4
1	197321	-	5	5
1	197350	+	4	5
1	197351	-	4	4
1	197362	+	6	6
1	197363	-	4	4
1	197373	+	5	5
1	197374	-	4	4
1	197390	+	5	5
1	197391	-	3	3
1	197543	+	5	5
1	197544	-	2	2
1	197792	+	11	11
1	197793	-	5	5
1	197801	+	9	10
1	197802	-	5	5
1	197813	+	9	10
1	197814	-	5	5
1	200955	+	2	2
1	200956	-	1	1
1	213137	+	3	14
1	213142	+	3	13
1	213282	+	2	11
1	213283	-	2	6
1	213304	+	6	11
1	213305	-	2	4
1	213332	+	6	14
1	213389	+	13	14
1	213390	-	2	4
1	213508	+	14	14
1	213509	-	14	15
1	213560	+	11	11
1	213561	-	12	15
1	213577	+	11	12
1	213578	-	13	14
1	213598	+	11	11
1	213599	-	13	13
1	213606	+	11	11
1	213607	-	11	11
1	213611	+	12	12
1	213612	-	9	11
1	213614	+	9	10
1	213615	-	10	10
1	213640	+	13	14
1	213641	-	9	9
1	213680	+	9	12
1	213681	-	6	9
1	213730	+	8	10
1	213731	-	9	9
1	214598	-	2	7
1	214949	+	12	13
1	214950	-	7	8
1	222120	+	2	2
1	222121	-	5	5
1	222131	+	3	3
1	222132	-	6	6
1	222139	+	3	4
1	222140	-	6	6
1	230891	+	3	11
1	230892	-	2	9
1	233253	+	1	1
1	233602	+	4	4
1	233603	-	3	4
1	233613	+	3	4
1	233614	-	4	4
1	233626	+	4	5
1	233627	-	4	4
1	233633	+	5	6
1	233634	-	4	4
1	233951	+	6	7
1	233952	-	9	9
1	233982	+	6	6
1	233983	-	5	5
1	234018	+	7	7
1	234019	-	2	2
1	234026	+	6	7
1	234027	-	3	3
1	234137	-	14	15
1	234145	-	13	14
1	234221	+	5	5
1	234222	-	6	7
1	234256	+	4	5
1	234257	-	5	5
1	234333	+	3	3
1	234334	-	7	8
1	234361	+	3	4
1	234362	-	5	6
1	234370	+	4	4
1	234371	-	5	5
1	234384	+	3	5
1	234385	-	4	4
1	234417	+	5	6
1	234418	-	1	1
1	234429	+	6	6
1	234430	-	1	1
1	234539	+	5	5
1	234540	-	3	3
1	234547	+	5	5
1	234548	-	3	3
1	234617	+	7	7
1	234618	-	2	2
1	234628	+	6	7
1	234629	-	2	2
1	234948	+	9	9
1	234949	-	3	3
1	234950	+	9	9
1	234951	-	3	3
1	234967	+	7	9
1	234968	-	4	4
1	235188	+	6	6
1	235189	-	1	1
1	235190	+	6	6
1	235191	-	1	1
1	235342	+	7	7
1	235343	-	5	5
1	235345	+	7	7
1	235346	-	5	5
1	235375	+	8	8
1	235376	-	7	7
1	235556	+	14	14
1	235557	-	8	9
1	236051	+	4	5
1	236052	-	3	3
1	236121	+	7	7
1	236122	-	2	3
1	236182	+	5	5
1	236183	-	2	3
1	236189	+	2	3
1	236190	-	2	3
1	236221	+	1	1
1	236222	-	5	6
1	236273	+	1	1
1	236274	-	3	3
1	236276	+	1	1
1	236277	-	3	3
1	236395	+	3	4
1	236396	-	1	1
1	236417	+	4	5
1	236418	-	3	3
1	236434	+	4	5
1	236435	-	2	2
1	236527	+	3	4
1	236528	-	2	2
1	238367	+	5	5
1	238368	-	12	12
1	238417	+	4	4
1	238418	-	6	7
1	238446	+	3	3
1	238447	-	7	7
1	238473	+	3	3
1	238474	-	7	7
1	238482	+	3	3
1	238483	-	6	6
1	238487	+	3	3
1	238488	-	6	6
1	238490	+	2	2
1	238491	-	5	5
1	238492	+	2	2
1	238493	-	5	5
1	238497	+	2	2
1	238498	-	4	5
1	238509	+	2	2
1	238510	-	4	5
1	238512	+	2	2
1	238513	-	5	5
1	238515	+	2	2
1	238516	-	6	6
1	238518	+	2	2
1	238519	-	6	6
1	238675	+	5	5
1	238676	-	8	8
1	238705	+	5	5
1	238706	-	5	6
1	238727	+	2	2
1	238728	-	9	9
1	238741	+	2	2
1	238742	-	8	8
1	238776	+	2	2
1	238777	-	4	5
1	238817	+	1	1
1	238818	-	6	6
1	238822	+	1	1
1	238823	-	5	5
1	238830	+	1	1
1	238831	-	4	5
1	238838	+	1	1
1	238839	-	6	6
1	238925	+	6	6
1	238926	-	12	12
1	238994	+	7	7
1	238995	-	7	8
1	239071	+	4	4
1	239072	-	7	7
1	239092	+	6	6
